id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
homeaw599230b08a46554edf8846658115,https://www.homeaway.es/p2625678,2.58451,41.6096,2017-10-14 13:57:22.554000,2018-01-08 14:09:23.536000,homeaw2625678,Casa,4,8,0,7,125
homeaw599230b08a46554edf8846658116,https://www.homeaway.es/p1284033a,2.58656421,41.61203979,2017-10-14 13:56:11.312000,2018-01-08 13:51:22.320000,homeaw1284033a,Villa,6,12,7,7,246
homeaw599230b08a46554edf8846658117,https://www.homeaway.es/p8101153,2.58333,41.612,2017-10-14 13:57:20,2018-06-20 04:19:31.352000,homeaw8101153,Villa,3,5,5,0,0
homeaw599230b08a46554edf8846658118,https://www.homeaway.es/p1922690,2.58314354,41.61121569,2017-10-14 13:56:40.523000,2017-11-05 22:10:28.031000,homeaw1922690,Villa,4,8,0,7,0
homeaw599230b08a46554edf8846658119,https://www.homeaway.es/p1945443,2.58247001,41.61077582,2018-05-10 14:47:38.677000,2018-05-24 16:48:58.109000,homeaw1945443,Casa,3,6,0,7,180
homeaw599230b08a46554edf8846658120,https://www.homeaway.es/p1932224,2.58271271,41.61004737,2017-10-14 13:56:27.595000,2018-05-01 03:02:24.658000,homeaw1932224,Villa,5,10,0,7,222
homeaw599230b08a46554edf8846658121,https://www.homeaway.es/p6561417,2.58211,41.61104,2017-10-14 13:56:13.584000,2018-06-20 02:27:56.624000,homeaw6561417,Villa,3,6,7,0,149
homeaw599230b08a46554edf8846658122,https://www.homeaway.es/p1734210,2.58281688,41.59580499,2018-06-12 23:06:00.956000,2018-06-20 03:57:50.550000,homeaw1734210,Casa,4,7,4,1,214
homeaw599230b08a46554edf8846658123,https://www.homeaway.es/p2637934,2.58296,41.59228,2017-10-14 13:57:28.097000,2018-01-08 14:09:25.619000,homeaw2637934,Apartamento,2,4,0,7,82
homeaw599230b08a46554edf8846658124,https://www.homeaway.es/p8538035,2.58296,41.59228,2018-06-12 23:03:55.687000,2018-06-20 02:35:27.086000,homeaw8538035,Apartamento,2,4,0,3,102
homeaw599230b08a46554edf8846658125,https://www.homeaway.es/p1057052,2.5834335,41.5923751,2017-10-14 13:56:24.993000,2018-04-04 21:49:46.007000,homeaw1057052,Villa,5,11,2,3,480
homeaw599230b08a46554edf8846658126,https://www.homeaway.es/p6523408,2.58438443,41.59297316,2017-10-14 13:56:11.312000,2018-06-20 02:33:29.798000,homeaw6523408,Apartamento,2,4,1,6,135
homeaw599230b08a46554edf8846658127,https://www.homeaway.es/p6735039,2.5843151,41.59351905,2017-10-14 13:56:16.101000,2018-06-20 02:30:36.336000,homeaw6735039,Casa,5,10,4,3,268
homeaw599230b08a46554edf8846658128,https://www.homeaway.es/p1071547,2.58654397,41.59526681,2017-10-14 13:56:06.848000,2018-06-20 02:40:30.312000,homeaw1071547,Casa,5,10,2,7,200
homeaw599230b08a46554edf8846658129,https://www.homeaway.es/p2437702,2.58672,41.5939,2017-10-14 13:56:45.156000,2018-01-08 14:09:06.241000,homeaw2437702,Casa,3,8,0,7,94
homeaw599230b08a46554edf8846658130,https://www.homeaway.es/p1932222,2.586732,41.5938099,2017-10-14 13:56:40.523000,2018-04-14 00:39:11.978000,homeaw1932222,Villa,3,8,0,2,240
homeaw599230b08a46554edf8846658131,https://www.homeaway.es/p8698462,2.59238345,41.59207667,2018-06-12 23:04:33.246000,2018-06-20 03:15:36.234000,homeaw8698462,Piso,3,6,0,5,140
homeaw599230b08a46554edf8846658132,https://www.homeaway.es/p8569947,2.5964,41.59355,2018-03-31 20:03:46.463000,2018-06-20 02:38:07.393000,homeaw8569947,Apartamento,1,4,1,7,67
homeaw599230b08a46554edf8846658133,https://www.homeaway.es/p8715946,2.59615785,41.59349308,2018-06-12 23:07:01.310000,2018-06-20 04:20:25.277000,homeaw8715946,Apartamento,0,2,0,0,84
homeaw599230b08a46554edf8846658134,https://www.homeaway.es/p8526317,2.59187222,41.59051601,2018-01-18 20:49:36.807000,2018-06-20 03:54:20.338000,homeaw8526317,Apartamento,3,5,0,0,107
homeaw599230b08a46554edf8846658135,https://www.homeaway.es/p1792454,2.5902,41.590092,2017-10-14 13:58:08.366000,2017-11-05 23:13:46.004000,homeaw1792454,Villa,6,10,0,7,0
homeaw599230b08a46554edf8846658136,https://www.homeaway.es/p8653873,2.5874565,41.5901041,2018-03-31 20:03:50.086000,2018-06-20 02:43:11.563000,homeaw8653873,Apartamento,2,6,0,5,88
homeaw599230b08a46554edf8846658137,https://www.homeaway.es/p8569949,2.5874565,41.5901041,2018-06-12 23:07:01.310000,2018-06-20 04:20:21.575000,homeaw8569949,Apartamento,1,4,0,7,106
homeaw599230b08a46554edf8846658138,https://www.homeaway.es/p6497987,2.588023,41.5903086,2017-10-14 13:56:08.885000,2018-06-20 02:28:20.188000,homeaw6497987,Apartamento,2,4,2,1,102
homeaw599230b08a46554edf8846658139,https://www.homeaway.es/p8473047,2.5880247,41.5904751,2018-01-18 20:49:34.464000,2018-06-20 03:15:42.752000,homeaw8473047,Piso,3,5,0,3,180
homeaw599230b08a46554edf8846658140,https://www.homeaway.es/p8650136,2.58800324,41.59041091,2018-03-31 20:03:50.086000,2018-04-14 09:16:38.436000,homeaw8650136,Apartamento,2,5,0,0,143
