id,source,target
"84358",21533627,"d180818"
"84359",21642599,"d180818"
"84360",21642216,"d180818"
"84361",21641883,"d180818"
"84362",21630642,"d180818"
"84363",21629213,"d180818"
"84364",21629040,"d180818"
"84365",21628731,"d180818"
"84366",21618587,"d180818"
"84367",21533842,"d180818"
"84368",21652885,"d180818"
"84369",21652770,"d180818"
"84370",21652671,"d180818"
"84371",21652121,"d180818"
"84372",21546210,"d180818"
"84373",20601112,"d180818"
"84374",20398968,"d180818"
"84375",21501241,"d180818"
"84376",21278685,"d180818"
"84377",21723385,"d180818"
"84378",21721408,"d180818"
"84379",21333943,"d180818"
"84380",21639835,"d180818"
"84381",21720300,"d180818"
"84382",21720035,"d180818"
"84383",21709629,"d180818"
"84384",21709497,"d180818"
"84385",21707628,"d180818"
"84386",21707347,"d180818"
"84387",21706932,"d180818"
"84388",19608337,"d180818"
"84389",21762984,"d180818"
"84390",17941923,"d180818"
"84391",21706520,"d180818"
"84392",21706350,"d180818"
"84393",21706165,"d180818"
"84394",21705628,"d180818"
"84395",21704643,"d180818"
"84396",21704182,"d180818"
"84397",21643220,"d180818"
"84398",21464596,"d180818"
"84399",21454373,"d180818"
"84400",21396298,"d180818"
"84401",21320553,"d180818"
"84402",21276333,"d180818"
"84403",21257656,"d180818"
"84404",21168181,"d180818"
"84405",20326192,"d180818"
"84406",20221638,"d180818"
"84407",18320177,"d180818"
"84408",13261224,"d180818"
"84409",2327444,"d180818"
"84410",21743799,"d180818"
"84411",21720369,"d180818"
"84412",21380863,"d180818"
"84413",21250903,"d180818"
"84414",21502258,"d180818"
"84415",497740,"d180818"
"84416",21460555,"d180818"
"84417",21355299,"d180818"
"84418",21604005,"d180818"
"84419",21688118,"d180818"
"84420",21638439,"d180818"
"84421",13120623,"d180818"
"84422",21322869,"d180818"
"84423",16681646,"d180818"
"84424",21500552,"d180818"
"84425",21535164,"d180818"
"84426",21534230,"d180818"
"84427",21652942,"d180818"
"84428",21003601,"d180818"
"84429",21475610,"d180818"
"84430",21005844,"d180818"
"84431",21719962,"d180818"
"84432",21693701,"d180818"
"84433",21641171,"d180818"
"84434",21437794,"d180818"
"84435",21378212,"d180818"
"84436",21544896,"d180818"
"84437",21656685,"d180818"
"84438",21620967,"d180818"
"84439",21352761,"d180818"
"84440",21591376,"d180818"
"84441",21160321,"d180818"
"84442",21603350,"d180818"
"84443",21646749,"d180818"
"84444",21125390,"d180818"
"84445",21544496,"d180818"
"84446",21585347,"d180818"
"84447",21659757,"d180818"
"84448",21195428,"d180818"
"84449",21321790,"d180818"
"84450",21360339,"d180818"
"84451",21495099,"d180818"
"84452",21378548,"d180818"
"84453",21324495,"d180818"
"84454",21496911,"d180818"
"84455",21316448,"d180818"
"84456",21261437,"d180818"
"84457",11258417,"d180818"
"84458",21555916,"d180818"
"84459",21405399,"d180818"
"84460",21628428,"d180818"
"84461",21402716,"d180818"
"84462",21396307,"d180818"
"84463",21223856,"d180818"
"84464",19653211,"d180818"
"84465",21516345,"d180818"
"84466",21670614,"d180818"
"84467",21661177,"d180818"
"84468",21458344,"d180818"
"84469",21456527,"d180818"
"84470",21388357,"d180818"
"84471",21556517,"d180818"
"84472",21324655,"d180818"
"84473",21747106,"d180818"
"84474",21737217,"d180818"
"84475",20471629,"d180818"
"84476",21862484,"d180818"
"84477",21764830,"d180818"
"84478",21721653,"d180818"
"84479",18645907,"d180818"
"84480",22046997,"d180818"
"84481",22156604,"d180818"
"84482",22156926,"d180818"
"84483",22043311,"d180818"
"84484",21836453,"d180818"
"84485",22098657,"d180818"
"84486",21843937,"d180818"
"84487",21721108,"d180818"
"84488",22144844,"d180818"
"84489",21918362,"d180818"
"84490",21721651,"d180818"
"84491",21921545,"d180818"
"84492",21977736,"d180818"
"84493",21781017,"d180818"
"84494",22045078,"d180818"
"84495",21902734,"d180818"
"84496",22005334,"d180818"
"84497",22005332,"d180818"
"84498",22142749,"d180818"
"84499",18263439,"d180818"
"84500",17872095,"d180818"
"84501",12198065,"d180818"
"84502",19092379,"d180818"
"84503",22103716,"d180818"
"84504",21260051,"d180818"
"84505",21907223,"d180818"
"84506",21850032,"d180818"
"84507",21721062,"d180818"
"84508",21617350,"d180818"
"84509",21721289,"d180818"
"84510",22084266,"d180818"
"84511",21721603,"d180818"
"84512",21992735,"d180818"
"84513",21722097,"d180818"
"84514",21972036,"d180818"
"84515",21771053,"d180818"
"84516",21721053,"d180818"
"84517",21996030,"d180818"
"84518",21721477,"d180818"
"84519",21722132,"d180818"
"84520",21722004,"d180818"
"84521",21909088,"d180818"
"84522",21779425,"d180818"
"84523",21721816,"d180818"
"84524",21722086,"d180818"
"84525",21721081,"d180818"
"84526",21764115,"d180818"
"84527",21721591,"d180818"
"84528",21721631,"d180818"
"84529",21912025,"d180818"
"84530",21834378,"d180818"
"84531",21878565,"d180818"
"84532",21957868,"d180818"
"84533",21332559,"d180818"
"84534",21908693,"d180818"
"84535",21721036,"d180818"
"84536",21721122,"d180818"
"84537",21721154,"d180818"
"84538",21721532,"d180818"
"84539",21721760,"d180818"
"84540",21721983,"d180818"
"84541",21721317,"d180818"
"84542",22059496,"d180818"
"84543",21798382,"d180818"
"84544",21905609,"d180818"
"84545",21751794,"d180818"
"84546",21722033,"d180818"
"84547",21930301,"d180818"
"84548",21721312,"d180818"
"84549",13666612,"d180818"
"84550",21721199,"d180818"
"84551",21722115,"d180818"
"84552",21721070,"d180818"
"84553",21721472,"d180818"
"84554",21721375,"d180818"
"84555",21721327,"d180818"
"84556",21721286,"d180818"
"84557",21721252,"d180818"
"84558",21721214,"d180818"
"84559",21721867,"d180818"
"84560",21721729,"d180818"
"84561",21912233,"d180818"
"84562",21761757,"d180818"
"84563",21776861,"d180818"
"84564",21776681,"d180818"
"84565",21776264,"d180818"
"84566",21776067,"d180818"
"84567",21721161,"d180818"
"84568",21929063,"d180818"
"84569",22005338,"d180818"
"84570",22007595,"d180818"
"84571",20531648,"d180818"
"84572",21466998,"d180818"
"84573",20986598,"d180818"
"84574",21464688,"d180818"
"84575",21433117,"d180818"
"84576",14617729,"d180818"
"84577",21970356,"d180818"
"84578",21822483,"d180818"
"84579",21861178,"d180818"
"84580",21933868,"d180818"
"84581",21978984,"d180818"
"84582",21466798,"d180818"
"84583",21466713,"d180818"
"84584",21466568,"d180818"
"84585",20595369,"d180818"
"84586",21466433,"d180818"
"84587",21924701,"d180818"
"84588",21722138,"d180818"
"84589",21722104,"d180818"
"84590",21722025,"d180818"
"84591",21721984,"d180818"
"84592",21721356,"d180818"
"84593",21721566,"d180818"
"84594",21848632,"d180818"
"84595",21796799,"d180818"
"84596",21809070,"d180818"
"84597",16343201,"d180818"
"84598",7824065,"d180818"
"84599",22047912,"d180818"
"84600",21887727,"d180818"
"84601",21364614,"d180818"
"84602",21799258,"d180818"
"84603",21601139,"d180818"
"84604",21859591,"d180818"
"84605",21786196,"d180818"
"84606",21889259,"d180818"
"84607",22033469,"d180818"
"84608",19016323,"d180818"
"84609",19016321,"d180818"
"84610",22168696,"d180818"
"84611",22005527,"d180818"
"84612",21969660,"d180818"
"84613",21781681,"d180818"
"84614",22123485,"d180818"
"84615",21721285,"d180818"
"84616",22005348,"d180818"
"84617",21962412,"d180818"
"84618",22005351,"d180818"
"84619",21721181,"d180818"
"84620",18532548,"d180818"
"84621",21901746,"d180818"
"84622",22098667,"d180818"
"84623",21962618,"d180818"
"84624",21890101,"d180818"
"84625",22023759,"d180818"
"84626",3805074,"d180818"
"84627",21893393,"d180818"
"84628",21916648,"d180818"
"84629",21511828,"d180818"
"84630",22005346,"d180818"
"84631",13288767,"d180818"
"84632",22059093,"d180818"
"84633",21202458,"d180818"
"84634",21721170,"d180818"
"84635",22112085,"d180818"
"84636",21954705,"d180818"
"84637",22030277,"d180818"
"84638",20954832,"d180818"
"84639",22030979,"d180818"
"84640",21926686,"d180818"
"84641",12444046,"d180818"
"84642",16095374,"d180818"
"84643",19404788,"d180818"
"84644",21764093,"d180818"
"84645",21820646,"d180818"
"84646",22113094,"d180818"
"84647",22023724,"d180818"
"84648",22101214,"d180818"
"84649",21876492,"d180818"
"84650",22135557,"d180818"
"84651",16108930,"d180818"
"84652",22015122,"d180818"
"84653",21946194,"d180818"
"84654",21878400,"d180818"
"84655",21995015,"d180818"
"84656",21920287,"d180818"
"84657",22166975,"d180818"
"84658",21912770,"d180818"
"84659",21941637,"d180818"
"84660",21721993,"d180818"
"84661",21329919,"d180818"
"84662",22081285,"d180818"
"84663",21907595,"d180818"
"84664",22115035,"d180818"
"84665",21812003,"d180818"
"84666",21942138,"d180818"
"84667",21407746,"d180818"
"84668",22003479,"d180818"
"84669",22173326,"d180818"
"84670",21797227,"d180818"
"84671",22118770,"d180818"
"84672",21721103,"d180818"
"84673",22110818,"d180818"
"84674",21951190,"d180818"
"84675",21971570,"d180818"
"84676",22171507,"d180818"
"84677",21919006,"d180818"
"84678",22021598,"d180818"
"84679",21987720,"d180818"
"84680",19926669,"d180818"
"84681",21989291,"d180818"
"84682",22082726,"d180818"
"84683",22118983,"d180818"
"84684",22172580,"d180818"
"84685",21954218,"d180818"
"84686",21937353,"d180818"
"84687",21936816,"d180818"
"84688",21993634,"d180818"
"84689",21857519,"d180818"
"84690",20990996,"d180818"
"84691",21833459,"d180818"
"84692",20626223,"d180818"
"84693",186540,"d180818"
"84694",22118041,"d180818"
"84695",21704970,"d180818"
"84696",21721717,"d180818"
"84697",21722153,"d180818"
"84698",21962641,"d180818"
"84699",21722021,"d180818"
"84700",21721290,"d180818"
"84701",21721514,"d180818"
"84702",22094381,"d180818"
"84703",21875434,"d180818"
"84704",21797758,"d180818"
"84705",21813230,"d180818"
"84706",21721543,"d180818"
"84707",21798329,"d180818"
"84708",21862313,"d180818"
"84709",21912908,"d180818"
"84710",22170061,"d180818"
"84711",21987251,"d180818"
"84712",21796335,"d180818"
"84713",21005331,"d180818"
"84714",21850250,"d180818"
"84715",21706122,"d180818"
"84716",21971059,"d180818"
"84717",21833415,"d180818"
"84718",21845173,"d180818"
"84719",21735116,"d180818"
"84720",21721305,"d180818"
"84721",22085192,"d180818"
"84722",21777055,"d180818"
"84723",22084028,"d180818"
"84724",21842477,"d180818"
"84725",21764086,"d180818"
"84726",21283163,"d180818"
"84727",21844137,"d180818"
"84728",21849505,"d180818"
"84729",20297159,"d180818"
"84730",21919478,"d180818"
"84731",21847537,"d180818"
"84732",21714943,"d180818"
"84733",21813901,"d180818"
"84734",22070092,"d180818"
"84735",21907557,"d180818"
"84736",21907528,"d180818"
"84737",21907542,"d180818"
"84738",19016322,"d180818"
"84739",21947746,"d180818"
"84740",20541359,"d180818"
"84741",21721614,"d180818"
"84742",22048523,"d180818"
"84743",21791772,"d180818"
"84744",21851071,"d180818"
"84745",21833606,"d180818"
"84746",21809323,"d180818"
"84747",21952843,"d180818"
"84748",21495664,"d180818"
"84749",21945350,"d180818"
"84750",22161280,"d180818"
"84751",22158536,"d180818"
"84752",5519285,"d180818"
"84753",22026733,"d180818"
"84754",21562874,"d180818"
"84755",21367135,"d180818"
"84756",22155550,"d180818"
"84757",21991228,"d180818"
"84758",22148541,"d180818"
"84759",21952755,"d180818"
"84760",20884084,"d180818"
"84761",20221136,"d180818"
"84762",21857402,"d180818"
"84763",21980474,"d180818"
"84764",22155242,"d180818"
"84765",22092609,"d180818"
"84766",22098883,"d180818"
"84767",21777891,"d180818"
"84768",21993691,"d180818"
"84769",22122702,"d180818"
"84770",21993053,"d180818"
"84771",21816049,"d180818"
"84772",21785071,"d180818"
"84773",22116731,"d180818"
"84774",21486278,"d180818"
"84775",21949770,"d180818"
"84776",21440842,"d180818"
"84777",21898464,"d180818"
"84778",20448470,"d180818"
"84779",21941574,"d180818"
"84780",22023894,"d180818"
"84781",10824133,"d180818"
"84782",22092676,"d180818"
"84783",21907413,"d180818"
"84784",21963275,"d180818"
"84785",21907428,"d180818"
"84786",21721189,"d180818"
"84787",21907386,"d180818"
"84788",21907403,"d180818"
"84789",21859475,"d180818"
"84790",21907404,"d180818"
"84791",21907387,"d180818"
"84792",21907361,"d180818"
"84793",21907439,"d180818"
"84794",15066784,"d180818"
"84795",21100594,"d180818"
"84796",21056115,"d180818"
"84797",21936140,"d180818"
"84798",21421940,"d180818"
"84799",21878248,"d180818"
"84800",21993730,"d180818"
"84801",21981635,"d180818"
"84802",21722081,"d180818"
"84803",21721990,"d180818"
"84804",22053178,"d180818"
"84805",14905259,"d180818"
"84806",21721888,"d180818"
"84807",21721996,"d180818"
"84808",21721989,"d180818"
"84809",21721525,"d180818"
"84810",21721702,"d180818"
"84811",22072888,"d180818"
"84812",21988109,"d180818"
"84813",22148287,"d180818"
"84814",21231293,"d180818"
"84815",21103796,"d180818"
"84816",5869174,"d180818"
"84817",21908118,"d180818"
"84818",21864185,"d180818"
"84819",21468414,"d180818"
"84820",5854961,"d180818"
"84821",21721691,"d180818"
"84822",21980686,"d180818"
"84823",21000077,"d180818"
"84824",862640,"d180818"
"84825",1819306,"d180818"
"84826",3376510,"d180818"
"84827",3474270,"d180818"
"84828",5854774,"d180818"
"84829",5854832,"d180818"
"84830",7760102,"d180818"
"84831",8217483,"d180818"
"84832",8747491,"d180818"
"84833",10806846,"d180818"
"84834",11635761,"d180818"
"84835",12439871,"d180818"
"84836",12694120,"d180818"
"84837",12861579,"d180818"
"84838",12941796,"d180818"
"84839",13009802,"d180818"
"84840",13541286,"d180818"
"84841",13959824,"d180818"
"84842",13966494,"d180818"
"84843",15479641,"d180818"
"84844",15668239,"d180818"
"84845",16387031,"d180818"
"84846",16485441,"d180818"
"84847",16924492,"d180818"
"84848",17798665,"d180818"
"84849",17876182,"d180818"
"84850",18004257,"d180818"
"84851",18661985,"d180818"
"84852",19237095,"d180818"
"84853",19289135,"d180818"
"84854",19570491,"d180818"
"84855",19817802,"d180818"
"84856",19818879,"d180818"
"84857",20452144,"d180818"
"84858",20490455,"d180818"
"84859",20547270,"d180818"
"84860",20752100,"d180818"
"84861",21179831,"d180818"
"84862",21227930,"d180818"
"84863",21306979,"d180818"
"84864",21320594,"d180818"
"84865",21555335,"d180818"
"84866",21600508,"d180818"
"84867",21601117,"d180818"
"84868",21665764,"d180818"
"84869",21706791,"d180818"
"84870",21710147,"d180818"
"84871",21724506,"d180818"
"84872",21795213,"d180818"
"84873",21795596,"d180818"
"84874",21796080,"d180818"
"84875",21796485,"d180818"
"84876",21825857,"d180818"
"84877",21859435,"d180818"
"84878",21891523,"d180818"
"84879",21942732,"d180818"
"84880",21954522,"d180818"
"84881",21959316,"d180818"
"84882",21970272,"d180818"
"84883",21984659,"d180818"
"84884",22005342,"d180818"
"84885",22005524,"d180818"
"84886",22005529,"d180818"
"84887",22005531,"d180818"
"84888",22005534,"d180818"
"84889",22005538,"d180818"
"84890",22007221,"d180818"
"84891",22009498,"d180818"
"84892",22035355,"d180818"
"84893",22072884,"d180818"
"84894",22084001,"d180818"
"84895",22119160,"d180818"
"84896",22120243,"d180818"
"84897",22141051,"d180818"
"84898",22142518,"d180818"
"84899",22144268,"d180818"
"84900",22155071,"d180818"
"84901",22165642,"d180818"
"84902",22174416,"d180818"
"84903",22174906,"d180818"
"84904",22175722,"d180818"
"84905",22182637,"d180818"
"84906",22185155,"d180818"
"84907",22185482,"d180818"
"84908",22185535,"d180818"
"84909",22185794,"d180818"
"84910",22188349,"d180818"
"84911",22188551,"d180818"
"84912",22195791,"d180818"
"84913",22197711,"d180818"
"84914",22198302,"d180818"
"84915",22199234,"d180818"
"84916",22200065,"d180818"
"84917",22201019,"d180818"
"84918",22201334,"d180818"
"84919",22202973,"d180818"
"84920",22205570,"d180818"
"84921",22206126,"d180818"
"84922",22206606,"d180818"
"84923",22206674,"d180818"
"84924",22209008,"d180818"
"84925",22218043,"d180818"
"84926",22218299,"d180818"
"84927",22221854,"d180818"
"84928",22222897,"d180818"
"84929",22224158,"d180818"
"84930",22226356,"d180818"
"84931",22227349,"d180818"
"84932",22235245,"d180818"
"84933",22235396,"d180818"
"84934",22235675,"d180818"
"84935",22235775,"d180818"
"84936",22237142,"d180818"
"84937",22237357,"d180818"
"84938",22237639,"d180818"
"84939",22237797,"d180818"
"84940",22238221,"d180818"
"84941",22238669,"d180818"
"84942",22238822,"d180818"
"84943",22239097,"d180818"
"84944",22241713,"d180818"
"84945",22242218,"d180818"
"84946",22242868,"d180818"
"84947",22243410,"d180818"
"84948",22247613,"d180818"
"84949",22248370,"d180818"
"84950",22249723,"d180818"
"84951",22254772,"d180818"
"84952",22255685,"d180818"
"84953",22255762,"d180818"
"84954",22259613,"d180818"
"84955",22264905,"d180818"
"84956",22266195,"d180818"
"84957",22266482,"d180818"
"84958",22272763,"d180818"
"84959",22273008,"d180818"
"84960",22274409,"d180818"
"84961",22274891,"d180818"
"84962",22275332,"d180818"
"84963",22276412,"d180818"
"84964",22277118,"d180818"
"84965",22281329,"d180818"
"84966",22286424,"d180818"
"84967",22288285,"d180818"
"84968",22290737,"d180818"
"84969",22291856,"d180818"
"84970",22294898,"d180818"
"84971",22299606,"d180818"
"84972",22304226,"d180818"
"84973",22306310,"d180818"
"84974",22306568,"d180818"
"84975",22307303,"d180818"
"84976",22311844,"d180818"
"84977",22313259,"d180818"
"84978",22313479,"d180818"
"84979",22318482,"d180818"
"84980",22318993,"d180818"
"84981",22319354,"d180818"
"84982",22324100,"d180818"
"84983",22324863,"d180818"
"84984",22325135,"d180818"
"84985",22326079,"d180818"
"84986",22326542,"d180818"
"84987",22330913,"d180818"
"84988",22331093,"d180818"
"84989",22332837,"d180818"
"84990",22334228,"d180818"
"84991",22334256,"d180818"
"84992",22334729,"d180818"
"84993",22337971,"d180818"
"84994",22340321,"d180818"
"84995",22352951,"d180818"
"84996",22354284,"d180818"
"84997",22355290,"d180818"
"84998",22367248,"d180818"
"84999",22370001,"d180818"
"85000",22370371,"d180818"
"85001",22373098,"d180818"
"85002",22374774,"d180818"
"85003",22374939,"d180818"
"85004",22375324,"d180818"
"85005",22375401,"d180818"
"85006",22375564,"d180818"
"85007",22375770,"d180818"
"85008",22376238,"d180818"
"85009",22381473,"d180818"
"85010",22381817,"d180818"
"85011",22381955,"d180818"
"85012",22382382,"d180818"
"85013",22382752,"d180818"
"85014",22383717,"d180818"
"85015",22384512,"d180818"
"85016",22385084,"d180818"
"85017",22386122,"d180818"
"85018",22386353,"d180818"
"85019",22386629,"d180818"
"85020",22387801,"d180818"
"85021",22387802,"d180818"
"85022",22393434,"d180818"
"85023",22395658,"d180818"
"85024",22395831,"d180818"
"85025",22396050,"d180818"
"85026",22396061,"d180818"
"85027",22396359,"d180818"
"85028",22398599,"d180818"
"85029",22400623,"d180818"
"85030",22403971,"d180818"
"85031",22408538,"d180818"
"85032",22409751,"d180818"
"85033",22409838,"d180818"
"85034",22409839,"d180818"
"85035",22414429,"d180818"
"85036",22414881,"d180818"
"85037",22417397,"d180818"
"85038",22419428,"d180818"
"85039",22420056,"d180818"
"85040",22425988,"d180818"
"85041",22426551,"d180818"
"85042",22435579,"d180818"
"85043",22441104,"d180818"
"85044",22441576,"d180818"
"85045",22445564,"d180818"
"85046",22445921,"d180818"
"85047",22446064,"d180818"
"85048",22446707,"d180818"
"85049",22447933,"d180818"
"85050",22448277,"d180818"
"85051",22449296,"d180818"
"85052",22453174,"d180818"
"85053",22458687,"d180818"
"85054",22461654,"d180818"
"85055",22461820,"d180818"
"85056",22461895,"d180818"
"85057",22461934,"d180818"
"85058",22462115,"d180818"
"85059",22462289,"d180818"
"85060",22462378,"d180818"
"85061",22462485,"d180818"
"85062",22463311,"d180818"
"85063",22463569,"d180818"
"85064",22463699,"d180818"
"85065",22467054,"d180818"
"85066",22474502,"d180818"
"85067",22474717,"d180818"
"85068",22474807,"d180818"
"85069",22475001,"d180818"
"85070",22475072,"d180818"
"85071",22475121,"d180818"
"85072",22475335,"d180818"
"85073",22477282,"d180818"
"85074",22481831,"d180818"
"85075",22481928,"d180818"
"85076",22482295,"d180818"
"85077",22488537,"d180818"
"85078",22493372,"d180818"
"85079",22494590,"d180818"
"85080",22495558,"d180818"
"85081",22501504,"d180818"
"85082",22504419,"d180818"
"85083",22522166,"d180818"
"85084",22525527,"d180818"
"85085",22527636,"d180818"
"85086",22531385,"d180818"
"85087",22531387,"d180818"
"85088",22531390,"d180818"
"85089",22531394,"d180818"
"85090",22537657,"d180818"
"85091",22539770,"d180818"
"85092",22540386,"d180818"
"85093",22540780,"d180818"
"85094",22540983,"d180818"
"85095",22541350,"d180818"
"85096",22542770,"d180818"
"85097",22544980,"d180818"
"85098",22545068,"d180818"
"85099",22545106,"d180818"
"85100",22545654,"d180818"
"85101",22546452,"d180818"
"85102",22548858,"d180818"
"85103",22549513,"d180818"
"85104",22557066,"d180818"
"85105",22557521,"d180818"
"85106",22559715,"d180818"
"85107",22559864,"d180818"
"85108",22560058,"d180818"
"85109",22563658,"d180818"
"85110",22564260,"d180818"
"85111",22564963,"d180818"
"85112",22570100,"d180818"
"85113",22570304,"d180818"
"85114",22570923,"d180818"
"85115",22576919,"d180818"
"85116",22577835,"d180818"
"85117",22577837,"d180818"
"85118",22581933,"d180818"
"85119",22582688,"d180818"
"85120",22585255,"d180818"
"85121",22589617,"d180818"
"85122",22592170,"d180818"
"85123",22592401,"d180818"
"85124",22594095,"d180818"
"85125",22595319,"d180818"
"85126",22595331,"d180818"
"85127",22596218,"d180818"
"85128",22597578,"d180818"
"85129",22599443,"d180818"
"85130",22604862,"d180818"
"85131",22606158,"d180818"
"85132",22607138,"d180818"
"85133",22608218,"d180818"
"85134",22608577,"d180818"
"85135",22620706,"d180818"
"85136",22620717,"d180818"
"85137",22620729,"d180818"
"85138",22620743,"d180818"
"85139",22620759,"d180818"
"85140",22620765,"d180818"
"85141",22620777,"d180818"
"85142",22621374,"d180818"
"85143",22622324,"d180818"
"85144",22623058,"d180818"
"85145",22624095,"d180818"
"85146",22626177,"d180818"
"85147",22626206,"d180818"
"85148",22629034,"d180818"
"85149",22631514,"d180818"
"85150",22632565,"d180818"
"85151",22646263,"d180818"
"85152",22647205,"d180818"
"85153",22650037,"d180818"
"85154",22653264,"d180818"
"85155",22654448,"d180818"
"85156",22655090,"d180818"
"85157",22660625,"d180818"
"85158",22663617,"d180818"
"85159",22663879,"d180818"
"85160",22665033,"d180818"
"85161",22665692,"d180818"
"85162",22666588,"d180818"
"85163",22670041,"d180818"
"85164",22672760,"d180818"
"85165",22673498,"d180818"
"85166",22679846,"d180818"
"85167",22680524,"d180818"
"85168",22681008,"d180818"
"85169",22682591,"d180818"
"85170",22686591,"d180818"
"85171",22688806,"d180818"
"85172",22690187,"d180818"
"85173",22695750,"d180818"
"85174",22696408,"d180818"
"85175",22696492,"d180818"
"85176",22698444,"d180818"
"85177",22699276,"d180818"
"85178",22702632,"d180818"
"85179",22702716,"d180818"
"85180",22704429,"d180818"
"85181",22704430,"d180818"
"85182",22709936,"d180818"
"85183",22710319,"d180818"
"85184",22714762,"d180818"
"85185",22715944,"d180818"
"85186",22716441,"d180818"
"85187",22717870,"d180818"
"85188",22724606,"d180818"
"85189",22728101,"d180818"
"85190",22732409,"d180818"
"85191",22737815,"d180818"
"85192",22737915,"d180818"
"85193",22739042,"d180818"
"85194",22739292,"d180818"
"85195",22739717,"d180818"
"85196",22741283,"d180818"
"85197",22742683,"d180818"
"85198",22746130,"d180818"
"85199",22746362,"d180818"
"85200",22756825,"d180818"
"85201",22757409,"d180818"
"85202",22758472,"d180818"
"85203",22762727,"d180818"
"85204",22763595,"d180818"
"85205",22768244,"d180818"
"85206",22770039,"d180818"
"85207",22770282,"d180818"
"85208",269467,"d180818"
"85209",747081,"d180818"
"85210",756626,"d180818"
"85211",1947864,"d180818"
"85212",2896567,"d180818"
"85213",3250179,"d180818"
"85214",3454239,"d180818"
"85215",4780449,"d180818"
"85216",6415100,"d180818"
"85217",7354604,"d180818"
"85218",7510552,"d180818"
"85219",10018775,"d180818"
"85220",11203320,"d180818"
"85221",11376307,"d180818"
"85222",11731742,"d180818"
"85223",11942471,"d180818"
"85224",12248322,"d180818"
"85225",13684052,"d180818"
"85226",13744137,"d180818"
"85227",14689640,"d180818"
"85228",15430881,"d180818"
"85229",15433345,"d180818"
"85230",16646369,"d180818"
"85231",16870852,"d180818"
"85232",17205085,"d180818"
"85233",17244120,"d180818"
"85234",17939993,"d180818"
"85235",18427662,"d180818"
"85236",18677755,"d180818"
"85237",18953995,"d180818"
"85238",19668175,"d180818"
"85239",19796214,"d180818"
"85240",19940130,"d180818"
"85241",20199951,"d180818"
"85242",20449499,"d180818"
"85243",20784066,"d180818"
"85244",21177159,"d180818"
"85245",21529871,"d180818"
"85246",21539314,"d180818"
"85247",21663824,"d180818"
"85248",21809265,"d180818"
"85249",21907457,"d180818"
"85250",21907467,"d180818"
"85251",21907492,"d180818"
"85252",21907501,"d180818"
"85253",21907512,"d180818"
"85254",21907574,"d180818"
"85255",21932290,"d180818"
"85256",21962658,"d180818"
"85257",22005323,"d180818"
"85258",22024396,"d180818"
"85259",22219831,"d180818"
"85260",22234830,"d180818"
"85261",22235502,"d180818"
"85262",22235897,"d180818"
"85263",22236051,"d180818"
"85264",22237417,"d180818"
"85265",22237949,"d180818"
"85266",22238345,"d180818"
"85267",22263103,"d180818"
"85268",22320697,"d180818"
"85269",22348076,"d180818"
"85270",22351042,"d180818"
"85271",22365545,"d180818"
"85272",22365805,"d180818"
"85273",22366149,"d180818"
"85274",22367351,"d180818"
"85275",22367519,"d180818"
"85276",22375775,"d180818"
"85277",22382370,"d180818"
"85278",22461570,"d180818"
"85279",22477276,"d180818"
"85280",22484107,"d180818"
"85281",22502071,"d180818"
"85282",22540220,"d180818"
"85283",22597351,"d180818"
"85284",22613282,"d180818"
"85285",22629847,"d180818"
"85286",22645789,"d180818"
"85287",22661502,"d180818"
"85288",22683757,"d180818"
"85289",22683758,"d180818"
"85290",22683763,"d180818"
"85291",22683764,"d180818"
"85292",22684520,"d180818"
"85293",22703838,"d180818"
"85294",22740205,"d180818"
"85295",22740570,"d180818"
"85296",22741274,"d180818"
"85297",22741501,"d180818"
"85298",22741727,"d180818"
"85299",22743109,"d180818"
"85300",22747930,"d180818"
"85301",22756295,"d180818"
"85302",22757076,"d180818"
"85303",22767740,"d180818"
"85304",22767897,"d180818"
"85305",22779020,"d180818"
"85306",22785924,"d180818"
"85307",22790644,"d180818"
"85308",22791137,"d180818"
"85309",22799923,"d180818"
"85310",22801724,"d180818"
"85311",22803835,"d180818"
"85312",22804344,"d180818"
"85313",22805735,"d180818"
"85314",22806369,"d180818"
"85315",22812609,"d180818"
"85316",22813008,"d180818"
"85317",22813570,"d180818"
"85318",22822204,"d180818"
"85319",22822864,"d180818"
"85320",22823060,"d180818"
"85321",22824662,"d180818"
"85322",22824976,"d180818"
"85323",22825085,"d180818"
"85324",22825925,"d180818"
"85325",22826486,"d180818"
"85326",22846615,"d180818"
"85327",22855077,"d180818"
"85328",22857909,"d180818"
"85329",22860004,"d180818"
"85330",22860092,"d180818"
"85331",22862211,"d180818"
"85332",22862720,"d180818"
"85333",22863816,"d180818"
"85334",22871074,"d180818"
"85335",22871647,"d180818"
"85336",22872428,"d180818"
"85337",22873784,"d180818"
"85338",22878815,"d180818"
"85339",22879099,"d180818"
"85340",22881665,"d180818"
"85341",22882398,"d180818"
"85342",22883490,"d180818"
"85343",22883860,"d180818"
"85344",22883986,"d180818"
"85345",22884599,"d180818"
"85346",22885486,"d180818"
"85347",22887065,"d180818"
"85348",22891830,"d180818"
"85349",22892724,"d180818"
"85350",22894341,"d180818"
"85351",22895154,"d180818"
"85352",22895466,"d180818"
"85353",22895812,"d180818"
"85354",22896860,"d180818"
"85355",22897186,"d180818"
"85356",22898623,"d180818"
"85357",22898675,"d180818"
