"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","barrio","distrito"
2531374,"STYLISH, VERY QUIET STUDIO BY LA RAMBLA",12962490,"Michal","Ciutat Vella","el Raval",41.3813985193587,2.16941497979577,"Entire home/apt",65,2,53,"2018-08-10",0.99,2,70,"el Raval","Ciutat Vella"
2531875,"Centric 3BR apartment with Terrace",1625939,"Atif","Eixample","la Dreta de l'Eixample",41.3991669180282,2.1739290949009,"Entire home/apt",142,2,120,"2018-08-10",2.28,1,283,"la Dreta de l'Eixample","Eixample"
2534835,"Penthouse Loft in Heart of Bcn",6424582,"Sara","Eixample","l'Antiga Esquerra de l'Eixample",41.3895943408793,2.16034595665636,"Entire home/apt",70,5,186,"2018-07-31",3.55,1,222,"l'Antiga Esquerra de l'Eixample","Eixample"
2535510,"Huge 3 bedroom apartment , central",12984056,"Ralf","Eixample","l'Antiga Esquerra de l'Eixample",41.3921114421735,2.14837149477053,"Entire home/apt",169,2,183,"2018-08-09",3.53,3,34,"l'Antiga Esquerra de l'Eixample","Eixample"
2536121,"BEACH LOFT TERRACE BCN",12390424,"Anna","Sant Martí","el Poblenou",41.396221331885,2.20136778736757,"Entire home/apt",140,3,97,"2018-08-02",1.82,1,262,"el Poblenou","Sant Martí"
2536314,"NEW!! CENTER.CLEAN.COMFORT. WIFI.",8843962,"Eduard","Eixample","la Dreta de l'Eixample",41.3897070628343,2.17350898850966,"Entire home/apt",100,3,339,"2018-08-05",6.4,5,332,"la Dreta de l'Eixample","Eixample"
2536984,"GAUDI:50 m from the Sagrada Familia",3601196,"Mar","Eixample","la Sagrada Família",41.4010211883023,2.17490357351009,"Entire home/apt",75,3,32,"2018-07-18",0.68,6,296,"la Sagrada Família","Eixample"
2537729,"Nice and big Apart. Francesc Macia ",4603241,"Manel","Eixample","l'Antiga Esquerra de l'Eixample",41.3925664999635,2.14543504757031,"Entire home/apt",170,2,36,"2017-08-31",0.69,2,0,"l'Antiga Esquerra de l'Eixample","Eixample"
2538078,"Barcelona Just Like Home - Yellow",12595517,"Barcelona","Sants-Montjuïc","Sants",41.3770958785901,2.13631187959026,"Entire home/apt",120,2,4,"2018-07-29",0.09,3,128,"Sants","Sants-Montjuïc"
2538360,"Cozy 2 bedroom apartment in Sants",794424,"Josep","Sants-Montjuïc","Sants",41.3771126213388,2.13340856680479,"Entire home/apt",79,4,96,"2018-08-09",1.85,1,289,"Sants","Sants-Montjuïc"
2542510,"Exquisite LaMimosa next Pg Gràcia 3BR/2 baths",1435464,"Jaume","Eixample","la Dreta de l'Eixample",41.3955881463548,2.16466735511306,"Entire home/apt",162,3,56,"2018-04-02",1.1,23,361,"la Dreta de l'Eixample","Eixample"
2543528,"Charming apartament in Barcelona",13023285,"Yolanda","Sant Martí","el Clot",41.4135559590003,2.19039573380784,"Entire home/apt",110,4,53,"2018-08-07",1.01,1,316,"el Clot","Sant Martí"
2545534,"Apartamento centro Barcelona",3145982,"Najla","Eixample","la Dreta de l'Eixample",41.3956947373325,2.17000399744603,"Entire home/apt",100,3,127,"2018-07-29",2.45,1,314,"la Dreta de l'Eixample","Eixample"
2545587,"Beautiful & peaceful room in an Apt. Welcome! :)",12531015,"Rocío","Horta-Guinardó","Horta",41.4358097436745,2.15725644504369,"Private room",40,2,66,"2018-05-21",2.37,1,97,"Horta","Horta-Guinardó"
2552286,"New & Sunny Apartment",13066925,"Dolors","Sant Martí","el Camp de l'Arpa del Clot",41.413715858379,2.18613074598943,"Entire home/apt",110,3,27,"2018-07-08",0.51,2,319,"el Camp de l'Arpa del Clot","Sant Martí"
2555964,"Bright and spacious Suite. 4 Beds",13087527,"Alex,  Audrey & Marc","Gràcia","la Vila de Gràcia",41.3968516418838,2.15587507343716,"Private room",62,3,189,"2018-07-24",3.61,1,15,"la Vila de Gràcia","Gràcia"
2557934,"QUIET&CENTRAL APT. IN POBLE SEC",13095613,"Silvia&Gabri","Sants-Montjuïc","el Poble Sec",41.372790494833,2.162670024033,"Entire home/apt",78,5,188,"2018-08-06",3.55,1,120,"el Poble Sec","Sants-Montjuïc"
2562573,"Nice room in an attic with terrace (only girls)",1474565,"Ana","Sants-Montjuïc","Sants",41.3853032147548,2.14262306904487,"Private room",35,5,58,"2018-08-01",1.23,3,324,"la Nova Esquerra de l'Eixample","Eixample"
2563231,"Cozy flat in the heart of Gracia",7289721,"Lara","Gràcia","la Vila de Gràcia",41.4013232281325,2.15235427625729,"Entire home/apt",85,4,105,"2018-08-11",2.02,1,276,"la Vila de Gràcia","Gràcia"
2563500,"Centric & familiar room in BCN",3279569,"Regina","Gràcia","la Salut",41.4098682843207,2.15508723361334,"Private room",45,3,3,"2016-05-30",0.08,1,365,"la Salut","Gràcia"
2564219,"Cosy apartment next to P. de Gracia",13125561,"Alessandra","Eixample","la Dreta de l'Eixample",41.396871913661,2.16214584435594,"Entire home/apt",400,3,25,"2017-09-26",0.48,1,253,"la Dreta de l'Eixample","Eixample"
2564598,"bonita habitacion sagrada familia",13129634,"Martha","Eixample","la Sagrada Família",41.4061742033764,2.17435011728574,"Private room",55,1,1,"2018-06-01",0.4,1,365,"la Sagrada Família","Eixample"
2565622,"Central Luxury Eixample",2366949,"Jordi","Eixample","l'Antiga Esquerra de l'Eixample",41.3874090435649,2.16374137142846,"Entire home/apt",400,1,58,"2017-09-07",1.17,12,365,"l'Antiga Esquerra de l'Eixample","Eixample"
2567723,"Room near Hospital Sant Pau",13136147,"Sofia","Sant Martí","el Camp de l'Arpa del Clot",41.4126120604823,2.18198083832351,"Private room",25,2,13,"2016-09-07",0.26,1,225,"el Camp de l'Arpa del Clot","Sant Martí"
2568864,"COZY DOUBLE ROOM IN BARCELONA CENTRE!!!",4260395,"Fabrizzio'S Petit Barcelona","Eixample","la Dreta de l'Eixample",41.3928946229406,2.1698646095607,"Private room",87,4,0,"",NA,3,129,"la Dreta de l'Eixample","Eixample"
2572313,"Very centric Attic in Eixample area",13172148,"ApartHoliday","Eixample","la Nova Esquerra de l'Eixample",41.3821744686255,2.15634387546617,"Entire home/apt",73,1,280,"2018-07-25",5.26,2,268,"la Nova Esquerra de l'Eixample","Eixample"
2572814,"Great location downtown bcn",13174051,"Adolfo","Ciutat Vella","el Barri Gòtic",41.3863923415865,2.17269475859708,"Private room",29,2,246,"2018-07-25",4.64,2,44,"el Barri Gòtic","Ciutat Vella"
2573177,"superb location bcn",13174051,"Adolfo","Ciutat Vella","el Barri Gòtic",41.3862995352055,2.17236380236069,"Private room",49,2,255,"2018-08-11",4.8,2,49,"el Barri Gòtic","Ciutat Vella"
2574058,"★BEAUTIFUL SPACIOUS APARTMENT IN HEART OF GRACIA ★",5543127,"Victoria & Agus","Gràcia","la Vila de Gràcia",41.3986842172428,2.15728110043822,"Entire home/apt",179,2,22,"2018-08-06",0.45,9,115,"la Vila de Gràcia","Gràcia"
2574818,"SAGRADA FAMILIA .DOUBLE  ROOM (BCN)",12482220,"Alex & Tusia","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4015550484599,2.16820000528721,"Private room",35,3,108,"2018-08-01",2.06,4,68,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
2576955,"Charming, central, new. Best value",5226055,"Heleen & Rodrigo","Sants-Montjuïc","el Poble Sec",41.3710793670459,2.16606170529177,"Entire home/apt",75,3,271,"2018-07-22",5.09,1,267,"el Poble Sec","Sants-Montjuïc"
2577251,"Central room near Ramblas",3996358,"Laura","Ciutat Vella","el Barri Gòtic",41.381988241038,2.17702975960926,"Private room",29,15,0,"",NA,1,0,"el Barri Gòtic","Ciutat Vella"
2577644,"Next to metro, central location, cosy.",13200212,"Ludo","Sants-Montjuïc","Sants",41.3734924912075,2.13729735967857,"Entire home/apt",92,3,115,"2018-08-07",2.19,1,50,"Sants","Sants-Montjuïc"
2581339,"Green single room Plaza España",7416666,"Rocio","Sants-Montjuïc","Sants",41.3742047333437,2.14029602885151,"Private room",16,32,106,"2017-11-30",2,3,108,"Sants","Sants-Montjuïc"
2585698,"Gran Via De luxe suite 5*",2366949,"Jordi","Eixample","la Dreta de l'Eixample",41.3933453772759,2.17228752138155,"Entire home/apt",135,2,102,"2018-07-30",1.96,12,311,"la Dreta de l'Eixample","Eixample"
2588674,"Barcelona Center 45 sqm, very quiet",13254487,"Günter","Sants-Montjuïc","el Poble Sec",41.3732500222876,2.16739591845608,"Entire home/apt",80,4,51,"2018-07-29",0.97,1,14,"el Poble Sec","Sants-Montjuïc"
2593504,"TICKETS APARTMENTS",1978032,"Manolo","Eixample","Sant Antoni",41.3778206329181,2.15441683079456,"Entire home/apt",153,4,67,"2018-07-29",1.29,1,169,"Sant Antoni","Eixample"
2595246,"Bed&BCN Gran Vía Suite",13288676,"Ferran","Sant Martí","el Clot",41.4053983968747,2.18886457146102,"Entire home/apt",120,1,29,"2018-04-21",0.57,7,93,"el Clot","Sant Martí"
2595833,"Front sea line bedroom with bath",12393916,"Borja","Sant Martí","la Vila Olímpica del Poblenou",41.3909852492774,2.20082468588653,"Private room",100,1,0,"",NA,1,178,"la Vila Olímpica del Poblenou","Sant Martí"
2597133,"Among monuments and near the beach",6649089,"Inma","Ciutat Vella","el Barri Gòtic",41.3816263143224,2.1786147626424,"Private room",57,2,128,"2018-08-09",2.41,2,358,"el Barri Gòtic","Ciutat Vella"
2599849,"Nice Apartment - Fira de Barcelona",6890187,"Susana","Sants-Montjuïc","la Bordeta",41.3690787526154,2.13779594689525,"Entire home/apt",120,3,38,"2018-06-18",0.78,2,169,"la Bordeta","Sants-Montjuïc"
2600907,"CENTRICO REFURBISHED APARTMENT",13319329,"¨Yvonne¨","Eixample","l'Antiga Esquerra de l'Eixample",41.3939028318338,2.15491987251113,"Entire home/apt",126,2,155,"2018-08-07",2.98,1,318,"l'Antiga Esquerra de l'Eixample","Eixample"
2603195,"Midtown Llimona",1405013,"Bcn Clols Apartments, S.L.","Eixample","la Dreta de l'Eixample",41.3927683094195,2.17004047081055,"Entire home/apt",177,2,5,"2017-07-23",0.18,15,95,"la Dreta de l'Eixample","Eixample"
2609446,"nice flat next ramblas montuic",3487870,"Denis","Sants-Montjuïc","el Poble Sec",41.3728339547281,2.16427858003355,"Entire home/apt",87,2,32,"2018-04-29",0.63,2,290,"el Poble Sec","Sants-Montjuïc"
2610473,"Cozy Rooms in Old town Barcelona - Metro Liceu",12980367,"Sylvie","Ciutat Vella","el Raval",41.3802612664387,2.16834018898971,"Private room",80,2,150,"2018-07-25",2.88,2,59,"el Raval","Ciutat Vella"
2612670,"ROOM- KING SIZE BED AND WC - COMPLETE BREAKFAST",13365629,"Ana","Sarrià-Sant Gervasi","Sant Gervasi - Galvany",41.3983989395081,2.14423799174542,"Private room",80,2,17,"2018-07-22",1.5,1,344,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi"
2612926,"P2 - Romantic & Cozy Apartment",10287576,"Barcelona Nextdoor","Sarrià-Sant Gervasi","el Putxet i el Farró",41.4015587216451,2.14972042517081,"Entire home/apt",80,3,34,"2018-08-08",0.69,46,44,"el Putxet i el Farró","Sarrià-Sant Gervasi"
2623120,"Les Corts",9534151,"Jaume","Les Corts","les Corts",41.3823439232797,2.13056912470113,"Entire home/apt",80,2,41,"2017-10-29",0.9,3,103,"les Corts","Les Corts"
2624172,"Vila Olimpica beach loft.",13440152,"Marco & Luisa","Sant Martí","la Vila Olímpica del Poblenou",41.3918352066427,2.20100667082716,"Entire home/apt",58,30,0,"",NA,1,195,"la Vila Olímpica del Poblenou","Sant Martí"
2624310,"SPACIOUS FLAT W/ PRIVATE TERRACE! DAILY CLEANING!",4064440,"Andreas","Eixample","Sant Antoni",41.3798684380745,2.1607404659153,"Entire home/apt",260,3,108,"2018-07-17",2.07,11,272,"Sant Antoni","Eixample"
2626169,"charming 41 Renovated March 2014",3039107,"Manuel","Sarrià-Sant Gervasi","Sant Gervasi - Galvany",41.395831364925,2.14261939502442,"Entire home/apt",82,2,46,"2018-07-29",0.87,23,357,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi"
2626530,"Explore Sant Antoni from a Modern Penthouse",4064440,"Andreas","Eixample","Sant Antoni",41.3790451874074,2.16182635891413,"Entire home/apt",260,3,96,"2018-07-27",2.56,11,260,"Sant Antoni","Eixample"
2627577,"B&B Barça Master Bedroom",180072,"Marisa","Eixample","el Fort Pienc",41.3988823503337,2.1785036046433,"Private room",60,7,11,"2017-07-23",0.22,3,44,"el Fort Pienc","Eixample"
2628075,"BUNK Bedroom  Barcelona",180072,"Marisa","Eixample","el Fort Pienc",41.3995899932148,2.17890911224017,"Private room",50,7,17,"2018-07-28",0.34,3,347,"el Fort Pienc","Eixample"
2629372,"Habitación+baño privado!Playa-10min",6602243,"Poli","Sant Martí","el Parc i la Llacuna del Poblenou",41.4011907734232,2.19397841745986,"Private room",100,2,4,"2017-06-19",0.08,1,0,"el Parc i la Llacuna del Poblenou","Sant Martí"
2630720,"CENTRAL PRIVATE ROOM IN BARCELONA",12999510,"Freddy","Eixample","la Sagrada Família",41.4050881869652,2.1745218747249,"Private room",20,1,204,"2018-08-05",3.99,1,336,"la Sagrada Família","Eixample"
2631203,"Big room with double bed in Gràcia Via Augusta (1)",1503151,"Laia","Gràcia","la Vila de Gràcia",41.3992164792029,2.15304332458961,"Private room",30,2,0,"",NA,84,97,"la Vila de Gràcia","Gràcia"
2631365,"Room with single bed in Gràcia Via Augusta (2)",1503151,"Laia","Gràcia","la Vila de Gràcia",41.3993218484159,2.1524310319402,"Private room",15,2,0,"",NA,84,243,"la Vila de Gràcia","Gràcia"
2631465,"Room with doble bed in Gràcia Via Augusta (3)",1503151,"Laia","Gràcia","la Vila de Gràcia",41.4008065292643,2.1522026894937,"Private room",30,2,0,"",NA,84,243,"la Vila de Gràcia","Gràcia"
2631470,"Big shared room in Gràcia Via Augusta (4)",1503151,"Laia","Gràcia","la Vila de Gràcia",41.4010786712711,2.15214645893959,"Private room",40,2,2,"2014-08-28",0.04,84,242,"la Vila de Gràcia","Gràcia"
2631472,"Big bright shared room in Gràcia Via Augusta (5)",1503151,"Laia","Gràcia","la Vila de Gràcia",41.3999105659755,2.15226830471447,"Private room",40,2,1,"2015-08-17",0.03,84,243,"la Vila de Gràcia","Gràcia"
2634227,"Piso tranquilo y acogedor S. Andreu dr",13485777,"Francesc","Sant Andreu","Sant Andreu",41.4446803308311,2.18878100124569,"Entire home/apt",86,3,157,"2018-08-13",2.99,1,298,"Sant Andreu","Sant Andreu"
2638560,"ROOM Next THE RAMBLAS apart. CUTE !!",13511222,"Fabiola","Sants-Montjuïc","el Poble Sec",41.3728345240544,2.16959385058675,"Private room",45,1,37,"2018-03-11",0.73,1,163,"el Poble Sec","Sants-Montjuïc"
2638678,"CASA CON PATIO EN BARCELONA",11977235,"Salomé","Sant Martí","el Besòs i el Maresme",41.4203258101072,2.21333132429282,"Private room",49,2,12,"2018-06-04",0.31,1,345,"el Besòs i el Maresme","Sant Martí"
2638769,"Trendy and cozy at core of Gracia !",6709450,"Alessandro","Gràcia","la Vila de Gràcia",41.4023996055424,2.16154965127268,"Entire home/apt",131,3,118,"2018-08-03",2.25,6,114,"la Vila de Gràcia","Gràcia"
2639631,"HABITACIÓN INDIVIDUAL",13516193,"Maria Carmen","Sant Martí","el Parc i la Llacuna del Poblenou",41.3929929006055,2.18793431747641,"Private room",30,1,69,"2018-07-18",1.33,3,218,"el Parc i la Llacuna del Poblenou","Sant Martí"
2639747,"Born - Arc de Triomf.",4236308,"Germán","Eixample","el Fort Pienc",41.3930655486746,2.17988436215011,"Entire home/apt",105,3,141,"2018-07-21",2.74,2,88,"el Fort Pienc","Eixample"
2641286,"1416 - THE GREEN BLOOMING APARTMENT",5729069,"Rosa","Eixample","la Dreta de l'Eixample",41.3877727807028,2.16776013112112,"Entire home/apt",451,3,40,"2018-06-09",0.76,27,167,"la Dreta de l'Eixample","Eixample"
2642938,"Central Double Room private living RoomA/c
Beige",13530812,"Carola","Ciutat Vella","el Barri Gòtic",41.3853363890441,2.17289533532126,"Private room",11,4,4,"2018-07-22",1.88,5,338,"el Barri Gòtic","Ciutat Vella"
2643611,"Modern, sunny, family beach & tapas",5201227,"Jose & Patricia","Sant Martí","el Poblenou",41.4057649750996,2.19902435926234,"Entire home/apt",145,3,123,"2018-08-02",4.57,4,197,"el Poblenou","Sant Martí"
2643651,"COSY APRTM/TERRACE. GREAT LOCATION",13534703,"Núria","Sants-Montjuïc","el Poble Sec",41.3736502811393,2.15525267346847,"Entire home/apt",75,3,108,"2018-07-17",2.06,1,260,"el Poble Sec","Sants-Montjuïc"
2644169,"Habitacion  Sagrada Familia",13528552,"Johanna","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4046460844668,2.17125671912762,"Private room",35,1,30,"2018-07-22",0.57,2,135,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
2649303,"SAGRADA FAMILIA .DOUBLE  ROOM (BCN)",12482220,"Alex & Tusia","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4029842239151,2.16978088670878,"Private room",20,3,103,"2018-08-06",1.98,4,53,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
2650947,"Stunning apartment in Park Guell",5107063,"Laia","Gràcia","la Salut",41.4133797950186,2.15972019162038,"Entire home/apt",65,1,115,"2018-07-31",2.2,9,351,"la Salut","Gràcia"
2655585,"Cosy & Bright Apt Gracia Terrace!",3901019,"Dorothee & Jerome Team","Gràcia","la Vila de Gràcia",41.4007746963151,2.15882823691581,"Entire home/apt",140,3,136,"2018-07-22",2.58,18,81,"la Vila de Gràcia","Gràcia"
2656860,"GORGEOUS MODERNIST FLAT IN BARCELONA",13597885,"Ryan","Eixample","la Dreta de l'Eixample",41.3963770822751,2.17058830504903,"Entire home/apt",81,30,9,"2017-03-03",0.17,1,255,"la Dreta de l'Eixample","Eixample"
2657116,"Twin room+PRIVATE WC.PlazaEspaña",6019297,"Sissi","Sants-Montjuïc","la Font de la Guatlla",41.3721528471177,2.14696841296812,"Private room",35,3,129,"2018-08-05",2.47,1,244,"la Font de la Guatlla","Sants-Montjuïc"
2658193,"Next to the University UB-UPC!",13604332,"José Manuel","Les Corts","la Maternitat i Sant Ramon",41.3762687789545,2.11319331422861,"Private room",14,30,6,"2017-01-15",0.12,3,211,"la Maternitat i Sant Ramon","Les Corts"
2662683,"RAMBLA APARTM WITH BATLLO VIEWS!",612665,"Oscar","Eixample","la Dreta de l'Eixample",41.3871381408289,2.16769254408884,"Entire home/apt",88,3,90,"2018-06-17",1.71,8,194,"la Dreta de l'Eixample","Eixample"
2664990,"Next to the beach and with pool!",2041901,"Dani","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",41.4039977544786,2.21173701599242,"Entire home/apt",105,3,64,"2018-07-30",1.24,16,318,"Diagonal Mar i el Front Marítim del Poblenou","Sant Martí"
2668950,"GAUDI PLAYA GRAND BONITA CON ESTILO",13662007,"Assumpta","Eixample","el Fort Pienc",41.3988440573438,2.17637014021717,"Private room",40,7,25,"2018-07-30",0.63,2,119,"el Fort Pienc","Eixample"
2669219,"L. HUTB008464 APARTMENT EVANGELINA",9920172,"Natalia","Sarrià-Sant Gervasi","Sant Gervasi - Galvany",41.3943057113551,2.15042906802824,"Entire home/apt",90,3,167,"2018-07-27",3.3,1,279,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi"
2669796,"ROOM in COSY APARTMENT IN GRÀCIA",3122528,"Alba","Gràcia","la Vila de Gràcia",41.4056251217164,2.16189454941407,"Private room",25,2,20,"2018-07-14",0.54,1,68,"la Vila de Gràcia","Gràcia"
2670047,"Apartamento único en Poble Sec!",13667793,"Alex","Sants-Montjuïc","el Poble Sec",41.3730598052065,2.16040068270579,"Entire home/apt",110,2,250,"2018-08-06",4.75,1,270,"el Poble Sec","Sants-Montjuïc"
2670400,"Sagrada Familia Flat",13669136,"Atar","Eixample","la Dreta de l'Eixample",41.3992682384774,2.170016459983,"Entire home/apt",150,1,135,"2017-08-28",2.54,1,209,"la Dreta de l'Eixample","Eixample"
2676174,"Double Room @ Barceloneta Beach",13701530,"Michelle And Toni","Ciutat Vella","la Barceloneta",41.381110874181,2.18705157174926,"Private room",69,1,113,"2018-04-27",2.2,1,16,"la Barceloneta","Ciutat Vella"
2677937,"New! Best location!Rambla Catalunya",11990071,"Andreu","Eixample","la Dreta de l'Eixample",41.3937770855927,2.15847693502612,"Entire home/apt",165,3,126,"2018-07-20",3.41,2,20,"la Dreta de l'Eixample","Eixample"
2681468,"Habitación  Barrio Barceloneta",13728386,"Karla","Ciutat Vella","la Barceloneta",41.3797564360351,2.19166448472437,"Private room",28,1,39,"2018-07-10",0.76,1,226,"la Barceloneta","Ciutat Vella"
2682658,"NEW! WIFI&TERRACE. BARÇA STADIUM E",4269183,"Alba","Les Corts","la Maternitat i Sant Ramon",41.3766663414267,2.11835524842366,"Entire home/apt",39,2,188,"2018-07-11",3.58,6,245,"la Maternitat i Sant Ramon","Les Corts"
2684928,"Single Room in Poble-sec Barcelona",13743577,"Nelson","Sants-Montjuïc","el Poble Sec",41.3740754592449,2.16020558956299,"Private room",20,15,12,"2016-08-23",0.23,3,191,"el Poble Sec","Sants-Montjuïc"
2685897,"Pelayo attic Deluxe H2-BCN54",2151490,"Juan","Ciutat Vella","el Raval",41.3847930339326,2.16597709145225,"Entire home/apt",240,2,29,"2018-07-13",0.55,6,348,"el Raval","Ciutat Vella"
2689106,"Lovely house in Barcelona",13765138,"Diego","Sant Martí","el Camp de l'Arpa del Clot",41.4121665817255,2.17929164921431,"Entire home/apt",124,2,16,"2018-08-08",0.3,1,33,"el Camp de l'Arpa del Clot","Sant Martí"
2689423,"Camp Nou - Eixample 4 hab + ac",10704,"Weflating","Sants-Montjuïc","Sants",41.3850300289836,2.14239953260027,"Entire home/apt",80,3,7,"2018-05-14",0.13,82,113,"Sants","Sants-Montjuïc"
2692564,"Bohemian Rhapsody 3 Bedrooms Gracia",131794,"Damien","Gràcia","la Vila de Gràcia",41.4039570292112,2.15217566466671,"Entire home/apt",169,2,101,"2018-08-03",1.95,24,178,"la Vila de Gràcia","Gràcia"
2693456,"2 apartments with 2 parking",6092480,"Alex, Javi & Pilar","Eixample","Sant Antoni",41.3774243008847,2.16443434780563,"Entire home/apt",270,2,11,"2018-07-08",0.28,3,63,"Sant Antoni","Eixample"
2698331,"Single room Sagrada Familia",13528552,"Johanna","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4045022173791,2.16944853790248,"Private room",23,1,163,"2018-07-29",3.1,2,213,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
2698602,"yök Casa A, 4 people live like a local!",13810481,"Yök","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3898034689194,2.1777163903136,"Entire home/apt",296,2,49,"2018-07-29",1,3,111,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
2700709,"Double Room+private bathroom+wifi",13750382,"Laura &","Eixample","Sant Antoni",41.3761727667855,2.15234674591002,"Private room",45,1,248,"2018-08-05",4.71,1,100,"Sant Antoni","Eixample"
2701543,"Top Metro | Central | Doubleroom",10602247,"Sophia","Eixample","la Dreta de l'Eixample",41.4004636695038,2.17176181601333,"Private room",35,5,10,"2016-08-08",0.19,1,317,"la Dreta de l'Eixample","Eixample"
2704481,"A very nice place to stay!",13842214,"Rolf","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3893874551868,2.17839274644788,"Entire home/apt",80,31,22,"2018-01-30",0.55,1,336,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
2706462,"Terrace Great Design Apartment in the center",1432835,"Angel","Eixample","l'Antiga Esquerra de l'Eixample",41.3837852965322,2.16001005366362,"Entire home/apt",120,3,96,"2018-07-24",1.83,41,97,"l'Antiga Esquerra de l'Eixample","Eixample"
2709668,"Barcelona view",7427935,"Daniele","Horta-Guinardó","el Guinardó",41.4162031176138,2.17392266009139,"Private room",40,2,0,"",NA,1,87,"el Guinardó","Horta-Guinardó"
2715177,"BORN- Sunny room for 2 person.",3369141,"Felicitas","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3893153684986,2.18035998130872,"Private room",85,3,65,"2018-02-18",1.24,2,0,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
2722884,"Apartamento de diseño con A/A",5843487,"Rosario/Diana","Sarrià-Sant Gervasi","les Tres Torres",41.3936093834176,2.13169469368506,"Entire home/apt",110,1,48,"2018-07-19",1.14,12,279,"les Tres Torres","Sarrià-Sant Gervasi"
2725917,"Cozy Apartment Casanova - Exaimple",1771095,"Hans","Eixample","l'Antiga Esquerra de l'Eixample",41.3883283470917,2.15464133839681,"Entire home/apt",143,3,175,"2018-07-25",3.35,2,331,"l'Antiga Esquerra de l'Eixample","Eixample"
2727935,"Recently renovated flat in PobleSec",10188615,"Evelyn","Sants-Montjuïc","el Poble Sec",41.3727202466448,2.17051370184739,"Entire home/apt",140,3,52,"2018-07-03",1.06,1,342,"el Poble Sec","Sants-Montjuïc"
2729334,"SUPREME BALCONY DOUBLE ROOM",13968035,"Monique & Igor","Eixample","Sant Antoni",41.3767217316218,2.1566920874115,"Private room",25,1,248,"2018-07-27",4.87,4,31,"Sant Antoni","Eixample"
2729680,"Enjoy & Vive Barcelona",7394624,"Ana","Eixample","l'Antiga Esquerra de l'Eixample",41.3928628145863,2.15055988961612,"Entire home/apt",140,3,101,"2018-07-30",1.92,1,317,"l'Antiga Esquerra de l'Eixample","Eixample"
2730152,"Historic+Location+Luxury AC, Wifi, Lift, 4bd/2ba",5628157,"Henrik And Alexzandra","Eixample","la Dreta de l'Eixample",41.3979980872995,2.1638598793133,"Entire home/apt",250,3,88,"2018-08-05",1.68,1,142,"la Dreta de l'Eixample","Eixample"
2732115,"Lovely apartment en Sagrada Familia",13982632,"Rosa M","Eixample","la Sagrada Família",41.4068696219944,2.17113806206535,"Entire home/apt",71,1,134,"2018-08-07",2.55,1,322,"la Sagrada Família","Eixample"
2733883,"Gorgeous sunny and spacius flat",5374312,"Sigrid","Eixample","la Nova Esquerra de l'Eixample",41.3807530834477,2.14798797509392,"Entire home/apt",100,3,189,"2018-08-11",3.59,1,88,"la Nova Esquerra de l'Eixample","Eixample"
2735591,"Design&Balcony in Sagrada Familia",4101093,"Eli&Agus","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4057277077,2.16759259704295,"Entire home/apt",127,3,179,"2018-07-30",3.41,12,120,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
2736675,"Like at home / Como en casa",14002462,"Ester","Horta-Guinardó","el Guinardó",41.4169571880925,2.16910651217367,"Private room",55,1,4,"2017-06-04",0.26,1,72,"el Guinardó","Horta-Guinardó"
2737384,"Brown Balcony Double Room",13968035,"Monique & Igor","Eixample","Sant Antoni",41.3757175749865,2.15801619343268,"Private room",18,1,275,"2018-07-21",5.32,4,22,"Sant Antoni","Eixample"
2738335,"HABITACIÓN TRANQUILA Y ACOGEDORA EN EL CENTRO",13913862,"Dámaris","Sants-Montjuïc","el Poble Sec",41.3739029312328,2.16995013719228,"Private room",32,2,140,"2018-08-13",2.69,2,36,"el Poble Sec","Sants-Montjuïc"
2738571,"Superb terrace room, Rambla-Gotico",7961908,"VickyyDiego","Ciutat Vella","el Barri Gòtic",41.3776304102478,2.17739956514365,"Private room",30,4,88,"2018-08-01",1.68,2,29,"el Barri Gòtic","Ciutat Vella"
2738727,"Open Wall.Gran Vía 2.Renov 2015",3039107,"Manuel","Eixample","Sant Antoni",41.3788850938343,2.15485632323054,"Entire home/apt",68,2,67,"2018-06-10",1.29,23,293,"Sant Antoni","Eixample"
