"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
3604762,"Attic with Terrace in City Center",1119638,"Manuel","Ciutat Vella","el Barri Gòtic",41.385367253023,2.17536252388651,"Entire home/apt",85,1,15,"2015-08-07",0.3,1,97
3790200,"Cozy Little House",19099659,"Yolanda","Sant Andreu","Navas",41.4178444414182,2.18964358583911,"Entire home/apt",120,1,93,"2018-08-11",1.88,1,360
3878770,"MONTHLY Park Güell courtyard apt w/ parking",19481791,"Marta","Gràcia","el Coll",41.4149637811295,2.14694743203455,"Entire home/apt",48,32,2,"2017-09-30",0.14,2,365
3883387,"DOUBLEROOM ROOM WITH PRIVATE TERRACE POBLE SEC",17910806,"Andre","Sants-Montjuïc","el Poble Sec",41.3736854938777,2.16231396701594,"Entire home/apt",48,32,0,"",NA,1,364
3886855,"Cozy 3BD Free WIFI & Amazing view Sagrada Familia",480528,"Andrei","Eixample","la Dreta de l'Eixample",41.395904037611,2.1719611151037,"Entire home/apt",99,2,95,"2018-08-20",1.94,17,340
3911744,"CENTRAL APARTMENT FOR 5-6 PEOPLE",759411,"Raquel","Les Corts","la Maternitat i Sant Ramon",41.3773872952167,2.11666075723139,"Entire home/apt",80,2,38,"2018-08-08",0.78,4,5
4088544,"Jolie chambre privée avec piscine",21206293,"Muriel","Sant Martí","la Vila Olímpica del Poblenou",41.3963722148272,2.19589863536281,"Private room",95,1,2,"2015-07-19",0.05,1,365
4090521,"Apartment close to Sagrada Familia",12060104,"María Teresa","Sant Martí","el Camp de l'Arpa del Clot",41.4076788525122,2.18403876090093,"Entire home/apt",90,3,55,"2018-08-18",1.14,1,326
4108077,"CASANOVA CENTER (CLIMATIZED POOL-SAUNA-SOLARIUM)",21312777,"Mercurio","Eixample","l'Antiga Esquerra de l'Eixample",41.3857355780137,2.1591151500259,"Entire home/apt",125,2,34,"2018-06-03",0.84,4,338
4429129,"PRIVATE ROOM IN THE CENTER   iINSIDE GAY AREA ,,,,",5132531,"Jaume","Eixample","l'Antiga Esquerra de l'Eixample",41.3853734874498,2.16270190535278,"Private room",39,1,3,"2015-06-02",0.07,3,348
4529983,"Balcony Apartment at quiet & safe Poble Sec Barrio",23486605,"Eduard And Chris","Sants-Montjuïc","el Poble Sec",41.3733999868263,2.17036474749308,"Entire home/apt",43,5,32,"2018-09-10",3.09,1,85
4556090,"Double room",8936234,"Adri","Sants-Montjuïc","el Poble Sec",41.3721631855929,2.16202514068116,"Private room",50,2,17,"2018-08-18",0.64,2,358
4577798,"Nice room with mountain view",21686088,"Olivier.","Horta-Guinardó","la Vall d'Hebron",41.4330120649333,2.14697812668579,"Private room",30,1,36,"2017-09-23",0.88,1,360
4584570,"Nice&Central/ Rambla 5\"/Near Sq. Spain, Port/WiFi",12284536,"Yanina","Sants-Montjuïc","el Poble Sec",41.3723548084222,2.15818922884738,"Entire home/apt",45,30,4,"2016-01-18",0.11,4,315
4685766,"Room with 1 queen bed or twin beds",24227608,"Nacho","Gràcia","la Vila de Gràcia",41.401296792759,2.15230494578336,"Private room",60,1,0,"",NA,1,352
4817427,"Habitación Doble Sagrada Familia",4279927,"Bella","Eixample","la Sagrada Família",41.4037901984527,2.1767115197409,"Private room",50,1,2,"2015-07-25",0.05,1,365
4819253,"Nice room BCN!",24818542,"Maria","Sants-Montjuïc","el Poble Sec",41.3742939928207,2.15908906258279,"Private room",70,3,12,"2017-07-18",0.27,1,276
4876358,"PB3 - Apartment near Plaza Espanya",385249,"Joel","Sants-Montjuïc","Hostafrancs",41.3771031679437,2.14670654988588,"Entire home/apt",105,3,17,"2018-08-31",0.46,14,231
4877020,"CENTRIC ROOM in Eixample for you!",7330880,"Greta","Eixample","l'Antiga Esquerra de l'Eixample",41.3833008571081,2.15957315352781,"Private room",32,32,9,"2018-08-07",0.24,1,364
4949743,"Gaudi Residence 1",23939670,"Charm Apartments Barcelona","Eixample","l'Antiga Esquerra de l'Eixample",41.388071736142,2.16351666241967,"Entire home/apt",99,2,10,"2018-04-28",0.23,8,321
4951779,"P23 Centric Apartment for 5 People",385249,"Joel","Sants-Montjuïc","Hostafrancs",41.3754492305069,2.14665690900915,"Entire home/apt",145,3,12,"2018-07-02",0.3,14,277
4957651,"Gaudi Residence 2",23939670,"Charm Apartments Barcelona","Eixample","l'Antiga Esquerra de l'Eixample",41.3889930499814,2.16158814732313,"Entire home/apt",120,2,7,"2018-05-20",0.17,8,317
4958085,"La Pedrera Residence",23939670,"Charm Apartments Barcelona","Eixample","la Dreta de l'Eixample",41.3974904286124,2.16469282224753,"Entire home/apt",160,2,16,"2018-06-03",0.4,8,315
5037632,"Orange tree View flat with patio",3123210,"Peter Paul","Gràcia","la Vila de Gràcia",41.4077229639745,2.15592634002147,"Entire home/apt",97,2,115,"2018-09-10",2.78,1,250
5042816,"A Nice Room in St Antoni",6953857,"Eloy","Eixample","Sant Antoni",41.3756570509805,2.15989516862272,"Private room",100,3,69,"2018-06-19",1.61,1,356
5046564,"***SPLENDID SUITE WITH POOL GYM SOLARIUM*** CENTER",26053118,"Tristan","Eixample","la Nova Esquerra de l'Eixample",41.3763951209708,2.14883459174233,"Private room",20,1,159,"2018-08-21",3.85,1,34
5068957,"Una habitacion soleada ideal para chicas",26008219,"Adriana","Eixample","el Fort Pienc",41.4008920803283,2.18590392826497,"Private room",45,1,2,"2018-09-04",2,1,35
5093340,"ALQUILER HABITACION EXTER.ventana doble (SRA/SRTA)",11543470,"Maria Jose","Sant Martí","el Clot",41.4101180774434,2.1873787071318,"Private room",27,1,7,"2017-10-12",0.26,3,315
5102828,"Sunny Room at the Beach",26358893,"Danny","Ciutat Vella","la Barceloneta",41.3780990741137,2.19026351086078,"Private room",69,4,33,"2018-05-03",0.83,1,363
5272944,"FANCY AMAZING APARTMENT E2",1853675,"Richard","Ciutat Vella","el Raval",41.3797855085432,2.16638624765314,"Entire home/apt",42,30,91,"2018-03-08",2.09,10,344
5320382,"★Arty Central 2 Bed - Rent for Months Only★",2411278,"Anna & Marcos","Sants-Montjuïc","el Poble Sec",41.3734475671344,2.16771058911199,"Entire home/apt",36,120,14,"2016-11-27",0.48,6,314
5354195,"New Furnished Flat Sants Fira Wifi",3901019,"Dorothee & Jerome Team","Sants-Montjuïc","Sants - Badal",41.3720849783368,2.13039544012635,"Entire home/apt",35,32,12,"2018-07-31",0.32,23,42
5403980,"NEW, NICE & CENTER! WIFI",18338538,"Vanina","Sants-Montjuïc","el Poble Sec",41.3748215723357,2.16318611994486,"Entire home/apt",90,32,52,"2017-12-20",1.21,2,292
5468751,"Nice apartment close to park Guell2",8101364,"Emilio Natali","Gràcia","el Coll",41.4195936680506,2.14913550060481,"Entire home/apt",48,1,105,"2018-09-06",2.47,3,328
5485938,"Double Room in San Antoni, BCN.",1476602,"Eduardo","Eixample","Sant Antoni",41.3808566322683,2.15924418881361,"Private room",50,3,18,"2017-06-14",0.42,1,362
5723397,"Luxury three bedroom apartment",6544866,"Mariana & Tomás","Eixample","la Dreta de l'Eixample",41.3930021433146,2.17412057840718,"Entire home/apt",185,1,12,"2018-08-07",0.34,9,319
5842289,"Single bedroom",30333067,"Joel","Ciutat Vella","el Raval",41.3835575337023,2.16480961006396,"Private room",21,1,196,"2018-08-24",4.95,1,83
6000477,"2. BEAUTIFUL DOUBLE ROOM  BARCELONA",31150204,"Pablo","Gràcia","la Salut",41.4115898010624,2.15454251067895,"Private room",40,32,34,"2017-08-21",0.85,3,365
6018066,"Double bed room near Ramblas",10884335,"Carlos","Ciutat Vella","el Raval",41.3804069127848,2.17143318048146,"Private room",34,1,137,"2018-09-03",3.33,1,53
6050419,"ENJOY NEAR  FAMOUS GAUDY. ROOM RENT",1318630,"Olga","Eixample","la Dreta de l'Eixample",41.3911185819451,2.16261903916976,"Private room",48,2,7,"2017-04-22",0.18,4,345
6172083,"Apartamento a pie de calle",19773444,"Diego","Sant Martí","el Camp de l'Arpa del Clot",41.4128317498724,2.18369543347202,"Private room",50,2,0,"",NA,1,365
6251781,"Sagrada Familia  affordable ensuite room",16844520,"Salvatore","Horta-Guinardó","el Baix Guinardó",41.4102019995634,2.16599832032229,"Private room",76,3,57,"2017-05-23",1.41,3,0
6279938,"Sagrada Familia ensuite room.",16844520,"Salvatore","Horta-Guinardó","el Baix Guinardó",41.4077003067538,2.16832599767307,"Private room",50,2,69,"2018-07-22",1.77,3,7
6296461,"LOVELY FLAT IN GRACIA NEIGHBORHOOD",3465149,"Jordi","Sarrià-Sant Gervasi","Sant Gervasi - Galvany",41.3999206974524,2.14371867160993,"Entire home/apt",120,3,22,"2017-05-14",0.71,3,12
6299961,"Salva B2 - VivoBarcelona Apts.",385249,"Joel","Sants-Montjuïc","el Poble Sec",41.3722967761276,2.16433879919665,"Entire home/apt",189,3,9,"2018-09-01",0.27,14,274
6335262,"SPRING OFFER !! room + WIFI",14848038,"Beatriz","Eixample","la Sagrada Família",41.4071332071295,2.18030618168977,"Private room",29,2,145,"2018-08-15",3.65,2,9
6429296,"Fresh-Relax Room Close Park Güell",6440167,"Roman","Horta-Guinardó","la Teixonera",41.424128260179,2.15060474749124,"Private room",28,2,39,"2017-05-26",0.96,4,255
6541368,"Private room near plaza España",15819987,"Kalina","Sants-Montjuïc","el Poble Sec",41.3744814995334,2.15536809420884,"Private room",28,1,69,"2016-09-13",1.73,1,164
6617593,"Mini apartment with terrace garden",33381049,"Sergio","Horta-Guinardó","el Guinardó",41.4218027713301,2.17254960423576,"Private room",500,4,89,"2018-08-27",2.31,3,285
