,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
4528,17365245,SMART AND COZY bedroom in the center,97383809,Patricia,Eixample,l'Antiga Esquerra de l'Eixample,41.3860038937,2.15648686543,Private room,85,1,0,,,1,365,erased
4542,13757971,City Centre Apartment - Av. Diagonal (995),24001256,Jordi,Eixample,l'Antiga Esquerra de l'Eixample,41.3923042228,2.1459542908,Entire home/apt,300,3,0,,,52,241,erased
4571,18246517,Habitacion privada con baño privado,126080169,Fernando,Eixample,l'Antiga Esquerra de l'Eixample,41.3869623146,2.15828581561,Private room,57,1,3,2017-04-30,3.0,1,30,erased
4573,10185129,Habitación Matrimonial Extracomoda,30259028,Daniel,Eixample,l'Antiga Esquerra de l'Eixample,41.388084295,2.15390665147,Private room,28,1,0,,,1,0,erased
4588,1533812,FANTASTIC PASSEO DE GRACIA III,2262273,Emilia,Eixample,l'Antiga Esquerra de l'Eixample,41.3894800676,2.16002795495,Entire home/apt,210,3,8,2015-08-25,0.18,3,126,erased
4600,7268674,BELLA VISTA,2603095,Jose,Eixample,l'Antiga Esquerra de l'Eixample,41.3910469205,2.16009523275,Private room,57,2,5,2016-06-29,0.24,3,79,erased
4616,15887616,Room central in bcn,30292265,Hernan,Eixample,l'Antiga Esquerra de l'Eixample,41.3878510265,2.15998168978,Private room,60,1,3,2017-04-30,3.0,1,94,erased
4665,18604968,Spacious apartment in the center,128144501,Siarhei,Eixample,l'Antiga Esquerra de l'Eixample,41.3940513804,2.15090380754,Entire home/apt,150,4,0,,,1,19,erased
4680,518123,Sunny & Quiet Room Private Terrace,2511270,Antonio,Eixample,l'Antiga Esquerra de l'Eixample,41.3883437727,2.16341092523,Private room,49,3,68,2016-09-06,1.16,1,44,erased
4690,6283902,ROOM IN THE HEART OF THE EIXAMPLE,32665441,Montserrat,Eixample,l'Antiga Esquerra de l'Eixample,41.3897296099,2.15520075744,Private room,60,5,0,,,3,0,erased
4696,18073063,Modern Classicism,45598893,Justine,Eixample,l'Antiga Esquerra de l'Eixample,41.3898604878,2.15927356088,Entire home/apt,120,4,1,2017-04-25,1.0,2,286,erased
4739,14173944,Edificio histórico Barcelona centro,59140536,Xiumei-Jhf,Eixample,l'Antiga Esquerra de l'Eixample,41.3896624226,2.16215216778,Entire home/apt,363,2,7,2017-04-09,0.81,1,25,erased
4789,16268953,Feel Like Home in Barcelona Center,70710719,Heliana,Eixample,l'Antiga Esquerra de l'Eixample,41.3895062284,2.15203497201,Private room,35,4,2,2017-04-25,0.48,1,0,erased
4798,7848035,MERCEDES,2603095,Jose,Eixample,l'Antiga Esquerra de l'Eixample,41.3913950566,2.15816207429,Private room,63,3,4,2016-11-21,0.35,3,31,erased
4807,15285638,SUNOTEL JUNIOR,85138877,Teresa,Eixample,l'Antiga Esquerra de l'Eixample,41.3908937525,2.14684816826,Private room,210,3,0,,,4,0,erased
4810,9305767,Long term rental 4bed/2bath  by Catalonia,713364,Horacio,Eixample,l'Antiga Esquerra de l'Eixample,41.3868048397,2.16284691132,Entire home/apt,180,5,5,2016-06-24,0.31,3,365,erased
4817,14964211,loft barcelona centre eixample esquerre,25092308,Edison,Eixample,l'Antiga Esquerra de l'Eixample,41.3888889103,2.15665983221,Entire home/apt,29,1,12,2017-03-31,1.62,1,4,erased
4827,6376013,DOUBLE SOFA - BED IN L'EIXAMPLE,32665441,Montserrat,Eixample,l'Antiga Esquerra de l'Eixample,41.3896475513,2.15602176159,Shared room,40,5,0,,,3,0,erased
4829,11059908,*Large bedroom in amazing apartment,6766234,Sophie,Eixample,l'Antiga Esquerra de l'Eixample,41.388338542,2.15986384114,Private room,40,3,10,2017-04-02,0.7,1,60,erased
4831,15353388,Habitación acogedora en Eixample,97120349,María,Eixample,l'Antiga Esquerra de l'Eixample,41.3901156492,2.15205097722,Shared room,52,2,20,2017-05-03,2.82,1,216,erased
4844,6371911,BRIGHT ROOM IN THE EIXAMPLE,32665441,Montserrat,Eixample,l'Antiga Esquerra de l'Eixample,41.3910140994,2.15481072822,Private room,60,1,0,,,3,0,erased
4873,15674656,Great Private Apartment EIXAMPLE,101231994,Mario,Eixample,l'Antiga Esquerra de l'Eixample,41.3883844167,2.15801337598,Entire home/apt,90,1,5,2017-05-02,0.89,1,196,erased
4893,4821003,Beautiful room Barcelona Center,24826130,Gilles,Eixample,l'Antiga Esquerra de l'Eixample,41.3841078698,2.15931097626,Private room,25,2,95,2017-04-12,3.4,2,154,erased
4905,17639625,Moderne et propre 50m2 en plein centre,20527706,Rachida,Eixample,l'Antiga Esquerra de l'Eixample,41.3852642718,2.15496154968,Entire home/apt,70,2,1,2017-05-03,1.0,1,173,erased
4916,8991764,"SINGLE ROOM, CLEAN&WIDE, CITYCENTER",30058325,Edmile,Eixample,l'Antiga Esquerra de l'Eixample,41.3912962163,2.14691742895,Private room,30,2,5,2017-04-10,0.27,2,310,erased
4922,18067996,A charming example appartement,52230271,Samira,Eixample,l'Antiga Esquerra de l'Eixample,41.3898266464,2.15895004111,Private room,90,3,0,,,2,359,erased
4964,13506270,Emblematic Building Diagonal Avenue (994),24001256,Jordi,Eixample,l'Antiga Esquerra de l'Eixample,41.392599503,2.14692051617,Entire home/apt,300,3,1,2016-08-15,0.11,52,241,erased
4995,16656224,Central 3BR Apartment - Paseo de Gracia Avenue,110118535,Daniel,Eixample,l'Antiga Esquerra de l'Eixample,41.3878285288,2.16054630163,Entire home/apt,170,5,0,,,1,333,erased
5006,2581792,Art apartment Eixample to share,21020280,Be Local,Eixample,l'Antiga Esquerra de l'Eixample,41.3904436134,2.15379731944,Private room,30,2,20,2017-04-23,0.54,3,332,erased
5042,4429129,Private room for a Single Traveler,5132531,Jaume,Eixample,l'Antiga Esquerra de l'Eixample,41.3853734874,2.16270190535,Private room,55,1,3,2015-06-02,0.11,1,334,erased
5052,12359139,Quiet and central apartment,66754888,Lukasz,Eixample,l'Antiga Esquerra de l'Eixample,41.390081487,2.15039490827,Entire home/apt,100,3,27,2017-04-30,2.26,1,322,erased
5071,18354954,Diagonal Avenue Apartment (998),24001256,Jordi,Eixample,l'Antiga Esquerra de l'Eixample,41.3933733487,2.14893940366,Entire home/apt,304,3,0,,,52,346,erased
5075,13315042,Your Home in the centre of Barcelona,75263559,Joe,Eixample,l'Antiga Esquerra de l'Eixample,41.38538244,2.16093955168,Entire home/apt,112,1,7,2017-04-16,0.79,2,78,erased
5100,15811110,Near paseo de Gracia!,90015189,Lu,Eixample,l'Antiga Esquerra de l'Eixample,41.3907218434,2.15563498289,Private room,45,1,0,,,1,87,erased
5105,10819271,Plaza Universidad,7053689,Lana & Alain,Eixample,l'Antiga Esquerra de l'Eixample,41.3895267495,2.156730216,Entire home/apt,299,4,39,2017-05-03,2.54,23,124,erased
5129,3637280,SAUCE,2603095,Jose,Eixample,l'Antiga Esquerra de l'Eixample,41.3921327805,2.1581400711,Private room,55,2,3,2016-12-11,0.27,3,123,erased
5150,2097420,Room in Yogi Apt in heart of BCN !,10698480,Tara,Eixample,l'Antiga Esquerra de l'Eixample,41.3942454696,2.15567883062,Private room,49,2,23,2016-08-31,0.69,2,61,erased
5151,18481428,"Cozy, sunny apartment in Eixample",47043531,Ondrej,Eixample,l'Antiga Esquerra de l'Eixample,41.3949848206,2.15417195886,Entire home/apt,70,3,0,,,1,8,erased
5171,2622704,Apt with AMAZING terrace in CENTRE!,6089751,Ophelie,Eixample,l'Antiga Esquerra de l'Eixample,41.391793117,2.15635551278,Entire home/apt,115,7,7,2016-10-12,0.21,2,324,erased
5172,13030920,visit bcn and relax in a warm place,72004957,Alba,Eixample,l'Antiga Esquerra de l'Eixample,41.3868268636,2.15823228473,Private room,75,5,0,,,1,87,erased
5185,18235594,cosy room,52230271,Samira,Eixample,l'Antiga Esquerra de l'Eixample,41.3907993816,2.15880336529,Private room,45,3,0,,,2,66,erased
5230,9194046,Cozy double bedroom in Barcelona,47829165,Rebecca,Eixample,l'Antiga Esquerra de l'Eixample,41.3897180338,2.14955627981,Private room,50,2,11,2017-04-18,0.61,1,279,erased
5251,530293,Entire home Apartment in Eixample,2602998,Lau,Eixample,l'Antiga Esquerra de l'Eixample,41.3860572593,2.1576091444,Entire home/apt,190,2,4,2012-09-03,0.07,1,0,erased
5263,749306,Your NEW spot in l'Eixample - WIFI,3937749,Anna,Eixample,l'Antiga Esquerra de l'Eixample,41.3928795746,2.15316282466,Entire home/apt,119,2,142,2017-04-21,2.8,1,86,erased
5266,17358740,PERFECT DOUBLE ROOM IN THE CENTER OF BARCELONA,45965632,Nathan,Eixample,l'Antiga Esquerra de l'Eixample,41.3871615323,2.16027248788,Private room,55,1,1,2017-05-07,1.0,1,364,erased
5278,16649752,Bright apartment in Barcelona center,110050852,Maria,Eixample,la Nova Esquerra de l'Eixample,41.3815237187,2.15760635631,Entire home/apt,202,2,3,2017-05-01,3.0,2,125,erased
5280,18502790,Habitación doble privada en piso céntrico,128399214,Laura,Eixample,la Nova Esquerra de l'Eixample,41.3820364179,2.15048650222,Private room,30,2,0,,,2,0,erased
5296,17829164,Couch near Plaza España,105710601,Fabian,Eixample,la Nova Esquerra de l'Eixample,41.380520454,2.15067371655,Shared room,39,1,0,,,1,85,erased
5297,17279931,Rocafort,4257381,Michael,Eixample,la Nova Esquerra de l'Eixample,41.3850915124,2.14556854186,Private room,185,2,1,2017-03-02,0.45,1,81,erased
5302,8088111,great central apartment,42613734,Malina,Eixample,la Nova Esquerra de l'Eixample,41.3779911681,2.15151131472,Private room,40,3,0,,,2,48,erased
5306,16150740,Lovely bedrooms in the city center,12814445,Marisa,Eixample,la Nova Esquerra de l'Eixample,41.3824345189,2.15567790468,Private room,28,1,3,2017-03-02,0.67,1,48,erased
5307,8056428,SINGLE ROOM PZ ESPAÑA - WIFI GREEN,4474728,Luciana & Cruz,Eixample,la Nova Esquerra de l'Eixample,41.3804717215,2.15126952925,Private room,15,4,25,2017-02-24,1.35,12,41,erased
5320,18412654,Habitacion de lujo,91623394,Carla,Eixample,la Nova Esquerra de l'Eixample,41.3827756254,2.14669609673,Private room,99,1,1,2017-05-01,1.0,7,364,erased
5326,17837058,Double cozy room in Eixample,113173599,Stanley,Eixample,la Nova Esquerra de l'Eixample,41.3830179396,2.15440036574,Private room,30,1,1,2017-04-16,0.88,1,42,erased
5345,18037778,Habitación individual,103421579,Manel,Eixample,la Nova Esquerra de l'Eixample,41.3814759386,2.15268778923,Private room,40,1,2,2017-05-01,2.0,1,363,erased
5349,17457754,Barcelona centro...,71355528,Majestic,Eixample,la Nova Esquerra de l'Eixample,41.3820519797,2.15101141186,Private room,28,1,0,,,7,365,erased
5357,18224142,Centerroma,91623394,Carla,Eixample,la Nova Esquerra de l'Eixample,41.3815363008,2.14455853301,Entire home/apt,190,1,0,,,7,350,erased
5358,15039564,Single Room in excelent apartment,58185448,Carolina,Eixample,la Nova Esquerra de l'Eixample,41.3882080896,2.14383718073,Private room,35,1,0,,,1,90,erased
5361,15403908,habitación en piso con vistas,98591469,Viviana,Eixample,la Nova Esquerra de l'Eixample,41.382797614,2.14839518459,Private room,40,1,1,2016-11-04,0.16,1,364,erased
5377,17420063,Apartment bcn with private terrace,117821679,Susana,Eixample,la Nova Esquerra de l'Eixample,41.3817084815,2.15111452851,Entire home/apt,150,1,2,2017-05-01,0.9,1,168,erased
5399,13327948,: ) Habitación doble con vista a paseo arbolado ->,26913749,Brawnie,Eixample,la Nova Esquerra de l'Eixample,41.3834362823,2.14332775881,Private room,35,2,4,2016-08-22,0.37,3,0,erased
5410,13795106,Cosy room in the heart of Barcelona,81084658,Marta,Eixample,la Nova Esquerra de l'Eixample,41.3860919303,2.15137861282,Private room,80,1,0,,,1,339,erased
5413,2719386,Lovely sunny modernist room/pr.bath,12637431,Susan & Sergi,Eixample,la Nova Esquerra de l'Eixample,41.3790686618,2.15249324451,Private room,49,2,168,2017-05-05,4.57,1,149,erased
5433,14723590,Habitacion center/roma,91623394,Carla,Eixample,la Nova Esquerra de l'Eixample,41.3822741189,2.14551901458,Private room,120,1,2,2016-09-30,0.26,7,180,erased
5437,11066121,Amazing renovated flat at Eixample,4358678,Victor,Eixample,la Nova Esquerra de l'Eixample,41.3827299068,2.15676758922,Entire home/apt,250,4,3,2017-05-02,1.32,2,59,erased
5438,15561200,Spacious Barcelona apartment,55836693,Liam,Eixample,la Nova Esquerra de l'Eixample,41.3796417915,2.14699960139,Entire home/apt,75,21,1,2016-11-07,0.16,1,317,erased
5441,15235725,Spacious room in the heart of Barcelona,9250941,Laura,Eixample,la Nova Esquerra de l'Eixample,41.3868554444,2.15136947139,Private room,42,2,12,2017-05-07,1.69,1,272,erased
5457,1842704,SUPER COOL ROOM CENTER BARCELONA,9212889,Abdel,Eixample,la Nova Esquerra de l'Eixample,41.3811081498,2.15422488567,Private room,30,3,87,2017-05-04,2.34,1,67,erased
5470,17355375,PISO MODERNISTA EN BARCELONA CENTRO,97747329,Rob,Eixample,la Nova Esquerra de l'Eixample,41.3807144657,2.15138232988,Entire home/apt,90,2,2,2017-04-14,2.0,1,55,erased
5472,16347545,Double bed small Room with toilet,24505991,Rustam,Eixample,la Nova Esquerra de l'Eixample,41.3882835164,2.14360860944,Private room,25,2,5,2017-04-22,1.17,3,7,erased
5476,8056900,DOUBLE INTERNAL ROOM PZ ESPAÑA -,4474728,Luciana & Cruz,Eixample,la Nova Esquerra de l'Eixample,41.3786949978,2.15160932147,Private room,16,3,14,2017-02-25,0.77,12,184,erased
5485,9237024,Habitacion cama grande,48008817,Antonio,Eixample,la Nova Esquerra de l'Eixample,41.3838279519,2.14553831926,Private room,29,3,0,,,1,365,erased
5500,18075916,Big and lighting room in centre!!,124454500,Sara,Eixample,la Nova Esquerra de l'Eixample,41.3890666698,2.14501034954,Private room,70,2,1,2017-04-17,1.0,1,169,erased
5528,18604631,Piso céntrico Eixample,12645983,Marcos,Eixample,la Nova Esquerra de l'Eixample,41.3846562782,2.15267219373,Private room,30,1,0,,,1,257,erased
5535,17818271,red glow,34915427,Barcelona2be,Eixample,la Nova Esquerra de l'Eixample,41.380529353,2.14977376909,Entire home/apt,98,3,0,,,18,160,erased
5557,3066545,"Barcelovely Junior, Cozy Flat",1902744,Oscar,Eixample,la Nova Esquerra de l'Eixample,41.3858141945,2.14826307042,Entire home/apt,130,3,48,2017-03-02,1.34,2,305,erased
5567,11199176,Habitación en Barcelona  centro,58242014,Patricia,Eixample,la Nova Esquerra de l'Eixample,41.3862633351,2.14592282546,Private room,20,1,0,,,1,365,erased
5594,13355674,"ESPETACULAR  DUPLEX/SINGLE
GRAN VIA",3448787,Magally,Eixample,la Nova Esquerra de l'Eixample,41.3795424237,2.15286747642,Private room,80,1,17,2017-03-02,1.61,2,172,erased
5599,17092282,Room with Double bed,24505991,Rustam,Eixample,la Nova Esquerra de l'Eixample,41.3884986661,2.14462721131,Private room,25,2,4,2017-04-12,2.55,3,3,erased
5601,17119518,Charming room in Cozy apartment,3951299,Seb,Eixample,la Nova Esquerra de l'Eixample,41.3773974263,2.1518033664,Private room,39,1,9,2017-05-07,3.75,1,64,erased
5608,16696087,Double room in sunny flat in Barcelona center,110050852,Maria,Eixample,la Nova Esquerra de l'Eixample,41.3822947911,2.15707262792,Private room,60,2,2,2017-03-05,0.77,2,218,erased
5615,14863157,HAB. INDIVIDUAL con baño privado en BCN autentica,47970510,Eva,Eixample,la Nova Esquerra de l'Eixample,41.3852365718,2.14665498545,Private room,80,2,1,2016-10-16,0.15,2,117,erased
5617,5306750,Apartment in the center of Barcelona,27403340,Kirian,Eixample,la Nova Esquerra de l'Eixample,41.3827757521,2.15696586725,Entire home/apt,85,3,48,2017-05-01,1.81,3,139,erased
5631,18567279,Private Single Room in Eixample Barcelona.,56181348,Maria Luz,Eixample,la Nova Esquerra de l'Eixample,41.3801936935,2.14868311629,Private room,35,2,0,,,2,146,erased
5639,17746486,Piso en plena Eixample Izquierda.,211182,Alan Y Eva,Eixample,la Nova Esquerra de l'Eixample,41.3838656484,2.14680507375,Private room,23,2,14,2017-05-03,9.13,1,41,erased
5643,6539059,Barcelona!,857739,Claudio,Eixample,la Nova Esquerra de l'Eixample,41.3834739515,2.14815161969,Private room,35,3,8,2017-03-05,0.35,2,112,erased
5645,18502298,Habitación doble privada en piso céntrico,128399214,Laura,Eixample,la Nova Esquerra de l'Eixample,41.382783315,2.15004314091,Private room,30,2,0,,,2,0,erased
5650,13275718,Beautiful double near Plaza España,84273,Marcela,Eixample,la Nova Esquerra de l'Eixample,41.3775937667,2.15153915974,Private room,41,1,28,2017-04-30,2.61,1,43,erased
5661,18463979,Уютная комната в Барселоне,6546781,Ula,Eixample,la Nova Esquerra de l'Eixample,41.3846556463,2.15129882263,Private room,70,5,0,,,1,248,erased
5662,16826844,Charming apartment in Sant Antoni,92585131,Maria,Eixample,la Nova Esquerra de l'Eixample,41.3798039388,2.15080237611,Entire home/apt,50,2,5,2017-04-08,1.63,1,121,erased
5688,15909398,Double bedroom for rent in Barcelona,103211154,Shaun,Eixample,la Nova Esquerra de l'Eixample,41.3854184236,2.151663609,Private room,45,1,1,2016-12-23,0.22,1,163,erased
5695,18104252,Piso en pleno centro de Barcelona,124704202,Javier,Eixample,la Nova Esquerra de l'Eixample,41.3899230595,2.14680566421,Private room,36,1,2,2017-04-12,2.0,1,333,erased
5720,18231630,Beautiful Apartment Barcelona 2 rooms City center,5875007,Estelle,Eixample,la Nova Esquerra de l'Eixample,41.3847574478,2.15291126393,Entire home/apt,200,2,1,2017-05-01,1.0,1,21,erased
5723,13253919,"Sunny, beautiful flat for couples",34896071,Maya,Eixample,la Nova Esquerra de l'Eixample,41.3835366927,2.15277129446,Entire home/apt,100,10,3,2017-01-03,0.33,5,56,erased
5736,1282699,Barcelona -Plaza España- Barcelona,2816686,David,Eixample,la Nova Esquerra de l'Eixample,41.3771562701,2.15073015332,Private room,59,2,69,2016-08-12,1.49,1,299,erased
5742,1225127,PZ ESPAÑA APARTMENT - WIFI,4474728,Luciana & Cruz,Eixample,la Nova Esquerra de l'Eixample,41.3791166016,2.15182574117,Entire home/apt,100,3,102,2017-05-01,2.31,12,195,erased
5744,17280286,Zona Hospital clínic 40€/noche,97476852,Elena,Eixample,la Nova Esquerra de l'Eixample,41.3854655426,2.1521462728,Private room,40,3,4,2017-04-29,1.79,1,82,erased
5745,8056274,SINGLE ROOM IN PZ ESPAÑA WIFI-BLUE,4474728,Luciana & Cruz,Eixample,la Nova Esquerra de l'Eixample,41.3798946175,2.15007525187,Private room,15,4,25,2017-02-25,1.33,12,184,erased
5751,866352,Excelente Piso en el centro de BCN,4474728,Luciana & Cruz,Eixample,la Nova Esquerra de l'Eixample,41.3873485368,2.14740191268,Entire home/apt,59,4,99,2017-04-21,2.04,12,50,erased
5782,18504225,great central apartment,42613734,Malina,Eixample,la Nova Esquerra de l'Eixample,41.3775056685,2.15196270453,Private room,40,3,0,,,2,33,erased
5788,10891462,Apartamento ideal para familias,56441503,Maria,Eixample,la Nova Esquerra de l'Eixample,41.3813080669,2.15530327487,Entire home/apt,128,5,5,2017-05-06,0.44,1,138,erased
5792,13249661,Habitacion Individual,3200533,Morgan,Eixample,la Nova Esquerra de l'Eixample,41.3807025137,2.1555275727,Private room,37,3,1,2017-01-02,0.24,3,278,erased
5797,8021817,DOUBLE ROOM IN PZ ESPAÑA,4474728,Luciana & Cruz,Eixample,la Nova Esquerra de l'Eixample,41.3803485786,2.14989438004,Private room,17,2,13,2017-01-31,0.69,12,184,erased
5803,17508314,Room for 3 persons close to Plasa España,118674180,Francisco,Eixample,la Nova Esquerra de l'Eixample,41.3815954631,2.14857252591,Private room,35,1,1,2017-03-19,0.6,1,339,erased
5804,9250776,HAB INDIVIDUAL con cama matrimonio y baño privado,47970510,Eva,Eixample,la Nova Esquerra de l'Eixample,41.3850589852,2.14867131378,Shared room,80,1,0,,,2,363,erased
5811,11313852,King Room!,59162350,Franco Luis,Eixample,la Nova Esquerra de l'Eixample,41.3820343126,2.14262989886,Private room,45,10,0,,,1,0,erased
5822,3089808,Modernist Chic in Barcelona Centre,4200951,Melissa,Eixample,la Nova Esquerra de l'Eixample,41.3796428753,2.15404970547,Entire home/apt,155,2,2,2016-08-10,0.17,1,0,erased
5839,16554768,Habitacion center/roma,91623394,Carla,Eixample,la Nova Esquerra de l'Eixample,41.3837012604,2.14649768754,Private room,105,1,1,2017-01-01,0.24,7,361,erased
5842,17339580,Room near the fair of the mobile,1565024,Rakel,Eixample,la Nova Esquerra de l'Eixample,41.3837370558,2.14656879086,Private room,90,3,0,,,1,89,erased
5885,5058097,Double Bedroom in Downtown,26115113,Tarás,Eixample,la Nova Esquerra de l'Eixample,41.3778101678,2.15209410213,Private room,45,3,15,2016-09-08,0.59,1,336,erased
5898,6623379,Fin de semana en Barcelona,857739,Claudio,Eixample,la Nova Esquerra de l'Eixample,41.3845392272,2.14810470476,Entire home/apt,89,1,0,,,2,0,erased
5903,13277724,Studio with own terrace in trendy zone,74838579,Julian,Eixample,la Nova Esquerra de l'Eixample,41.3847595302,2.152455846,Entire home/apt,116,1,3,2017-02-20,0.27,1,0,erased
5905,17011524,Habitación doble,3343751,Ricardo,Eixample,la Nova Esquerra de l'Eixample,41.3802044822,2.14846065034,Private room,60,1,0,,,1,180,erased
5907,18518749,Luminosa habitación privada con balcón en Eixample,56181348,Maria Luz,Eixample,la Nova Esquerra de l'Eixample,41.3804494282,2.14881346306,Private room,45,1,0,,,2,350,erased
5912,16354403,"Piso centrico amplio exclusivo,  luminoso, soleado",107095087,Pal,Eixample,la Nova Esquerra de l'Eixample,41.3798149317,2.14621936291,Entire home/apt,290,3,6,2017-04-23,1.4,1,112,erased
5918,2035121,Spectacular penthouse in the center,9421000,Belén Y Pedro,Eixample,la Nova Esquerra de l'Eixample,41.3816954537,2.1513814976,Entire home/apt,130,2,62,2017-04-07,1.56,5,242,erased
5939,558886,3 bedrooms Apt in Barcelona center,2747795,Stephanie,Eixample,la Nova Esquerra de l'Eixample,41.3823106287,2.15002210816,Entire home/apt,111,3,36,2017-04-21,0.72,1,241,erased
5955,18033419,Spare room in the centre of Barcelona.,124041562,Valentina,Eixample,la Nova Esquerra de l'Eixample,41.3831096742,2.15730949755,Private room,50,2,3,2017-05-02,3.0,1,14,erased
5971,11833565,Bright studio with sunny terrace,4158181,Stan&Sasha,Eixample,la Nova Esquerra de l'Eixample,41.3892152,2.14394173886,Entire home/apt,75,1,26,2017-05-01,1.96,1,71,erased
5972,18302233,"Amazing apartment Hospital Clinic - Terrace, WiFi",126328248,Yuri,Eixample,la Nova Esquerra de l'Eixample,41.387505047,2.1493474195,Entire home/apt,122,4,1,2017-04-29,1.0,1,222,erased
5974,2264817,Typical Barcelona Apartment - Rose,4474728,Luciana & Cruz,Eixample,la Nova Esquerra de l'Eixample,41.3873991327,2.14985623857,Entire home/apt,80,2,84,2017-04-23,2.44,12,52,erased
5977,18066904,Habitación privada céntrica.,121226012,Magdalena,Eixample,la Nova Esquerra de l'Eixample,41.3807617921,2.15362635655,Private room,38,3,0,,,1,171,erased
6000,13390674,3 Bedroom apartment in Eixample,1414702,Ferran,Eixample,la Nova Esquerra de l'Eixample,41.3811241202,2.14949095217,Entire home/apt,90,7,2,2016-08-26,0.22,7,270,erased
6038,16377136,"Double room, Center of Barcelona L'Eixample",40736597,Jessica,Eixample,la Nova Esquerra de l'Eixample,41.3836060572,2.15511173539,Private room,24,1,3,2017-04-19,0.68,1,333,erased
6041,15785892,Amazing room,45528950,Washington,Eixample,la Nova Esquerra de l'Eixample,41.3783855514,2.14563564723,Private room,35,1,15,2017-04-26,2.66,1,271,erased
6048,15005886,Cuzy 1 bedroom apartment Barceloneta,94669592,Carlo,Ciutat Vella,la Barceloneta,41.3788719139,2.19049970111,Entire home/apt,130,3,0,,,1,341,erased
6055,12994642,Apartamento en playa de Barcelona,56273793,Felix,Ciutat Vella,la Barceloneta,41.3799893184,2.19020642334,Entire home/apt,90,2,3,2016-06-20,0.25,1,85,erased
6056,12179889,DOUBLE BED+ROOFTOP IN MODERN HOUSE CENTER/BEACH!,23571627,Patrick,Ciutat Vella,la Barceloneta,41.3817390607,2.18898141819,Private room,80,3,5,2016-08-01,0.4,1,319,erased
6064,17950100,"Aluguel de quarto, Barceloneta",92949046,Thamiris,Ciutat Vella,la Barceloneta,41.380380491,2.18780781261,Private room,50,2,0,,,1,54,erased
6068,18265071,Attic studio Barceloneta - terrace with sea views!,125582199,Aliaksandr,Ciutat Vella,la Barceloneta,41.3774075491,2.19099603898,Entire home/apt,140,4,0,,,3,196,erased
6071,12690748,Flat with Stunning Sea View,16078403,Angelos,Ciutat Vella,la Barceloneta,41.3779270319,2.19146012602,Entire home/apt,80,3,7,2017-04-17,0.67,1,0,erased
6077,10770209,Beach flat w/2 balconies! 13 min walk to center!,1780871,Tanner,Ciutat Vella,la Barceloneta,41.3801205877,2.19237060215,Entire home/apt,59,3,37,2017-04-30,2.9,2,70,erased
6080,15869276,PISO EN EL BARCELONETA,39335494,Lucrezia,Ciutat Vella,la Barceloneta,41.3786817413,2.19106608734,Entire home/apt,60,1,5,2017-03-21,0.85,1,300,erased
6083,3443825,Habitavión doble grande y luminosa,17355683,Conchi,Ciutat Vella,la Barceloneta,41.3800158236,2.19023253651,Private room,40,2,40,2017-04-23,1.19,1,276,erased
6084,18487096,2 beds near barceloneta + breakfast,128261748,Frank,Ciutat Vella,la Barceloneta,41.3791804964,2.19024532237,Entire home/apt,175,2,0,,,1,302,erased
6100,18475309,Comfy apartment Barceloneta,124753527,Andrei,Ciutat Vella,la Barceloneta,41.3777735915,2.18847249844,Entire home/apt,180,4,0,,,2,215,erased
6106,15111453,Central & bright double room with private balcony,17972626,Emma,Ciutat Vella,la Barceloneta,41.3785799177,2.18864347072,Private room,35,5,31,2017-05-02,4.08,1,3,erased
6122,17987749,Apartment 2 streets of the beach,123573202,Carlos,Ciutat Vella,la Barceloneta,41.3775759059,2.19051441401,Entire home/apt,60,2,3,2017-04-23,2.31,1,263,erased
6131,17822157,1 bedroom apartment in Barceloneta,15551843,Michael,Ciutat Vella,la Barceloneta,41.3810539831,2.18984984705,Entire home/apt,85,1,3,2017-05-03,3.0,1,0,erased
6161,14535898,Room 1 Sant Elm (Barceloneta),22269144,Нина,Ciutat Vella,la Barceloneta,41.377731636,2.18864161916,Private room,60,1,1,2016-08-22,0.12,5,348,erased
6164,13686102,1 Bedroom Apt with Beach Views,5035425,Em,Ciutat Vella,la Barceloneta,41.37738741,2.19087216166,Entire home/apt,99,3,7,2017-05-02,0.77,1,6,erased
6174,4935815,Amazing Beach Apartment + Free WiFI,19938521,Titus,Ciutat Vella,la Barceloneta,41.3755065985,2.18935640676,Entire home/apt,99,3,4,2016-02-22,0.16,1,0,erased
6185,16534850,Cosy doble room in Barceloneta,46612869,Mariano,Ciutat Vella,la Barceloneta,41.377785587,2.18923944127,Private room,50,3,2,2017-01-28,0.47,5,327,erased
6187,18076908,studio de qualité 2 mm de la plage 35 m2,37587704,Georges,Ciutat Vella,la Barceloneta,41.3786267937,2.1915536033,Entire home/apt,115,2,0,,,1,23,erased
6206,14007920,Apartment to 100m of the beach,29572929,Jessica Viviana,Ciutat Vella,la Barceloneta,41.3775764495,2.18743230018,Entire home/apt,50,3,1,2017-04-16,1.0,2,42,erased
6217,2833468,Born & Barceloneta. Museum. Beach. Gastronomy ,13730732,Nani,Ciutat Vella,la Barceloneta,41.3811102696,2.18415048774,Entire home/apt,150,3,66,2017-05-03,2.49,1,19,erased
