,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
2302,14120107,"Private Room in Beatiful Design Flat, Gotic",18218759,Gill,Ciutat Vella,el Barri Gòtic,41.3830394258,2.17613947817,Private room,68,1,22,2017-05-28,2.16,2,38,erased
2303,619705,rooms very pretty and central gotic,2310276,Alicia,Ciutat Vella,el Barri Gòtic,41.3802291188,2.17668762108,Private room,35,2,22,2016-08-08,0.38,4,339,erased
2304,10954027,Spacious Studio Close to Ramblas,4233698,Eugene,Ciutat Vella,el Barri Gòtic,41.3812895429,2.1737794886,Entire home/apt,130,3,2,2016-08-19,0.12,7,263,erased
2305,18182407,Nice room in the most centrical part of barcelona,125460711,Juanita,Ciutat Vella,el Barri Gòtic,41.3799950496,2.17556567908,Private room,45,3,1,2017-05-29,1.0,3,169,erased
2311,17585579,Centre Historique de Barcelone,58355319,Alain,Ciutat Vella,el Barri Gòtic,41.3790352217,2.17792138338,Entire home/apt,280,8,0,,,1,50,erased
2312,13345438,Barca Guide Centro 1 Bedroom Apartment,10278871,Sebastian From Klubvacations,Ciutat Vella,el Barri Gòtic,41.380124631,2.1760169993,Entire home/apt,130,2,0,,,8,243,erased
2320,9924459,STUNNING APARTMENT IN GOTHIC,24066616,Coro,Ciutat Vella,el Barri Gòtic,41.3820142507,2.17371539719,Entire home/apt,125,3,47,2017-05-16,2.73,1,253,erased
2322,13922029,Wonderful Nineteenth Century Apartment in Gothic,82656182,Barbara Anna,Ciutat Vella,el Barri Gòtic,41.3844889502,2.17342530812,Entire home/apt,110,3,41,2017-05-26,3.86,1,223,erased
2328,879162,Cozy Room in Gothic Quarter,4647830,David,Ciutat Vella,el Barri Gòtic,41.3790376621,2.17568457657,Private room,27,3,88,2017-05-28,2.56,2,12,erased
2341,9725080,LOVELY APT IN BCN best area! WIFI,49874728,Agostina,Ciutat Vella,el Barri Gòtic,41.384554555,2.17288095188,Entire home/apt,60,32,9,2017-05-14,0.56,7,196,erased
2346,13919174,A FABULOUS RENTAL IN THE FAMOUS GOTHIC QUARTER,6072669,Christopher,Ciutat Vella,el Barri Gòtic,41.3806953712,2.17891493134,Private room,78,1,3,2017-05-22,1.88,1,334,erased
2352,13132218,Large extra sunny bedroom in the Gothic quarter,39334674,Isaac,Ciutat Vella,el Barri Gòtic,41.3814201473,2.17564024383,Private room,50,1,61,2017-05-30,5.0,2,82,erased
2354,13525426,Barca Guide Centro 4 Bedroom Apartment,10278871,Sebastian From Klubvacations,Ciutat Vella,el Barri Gòtic,41.3787621154,2.17627362716,Entire home/apt,390,2,0,,,8,278,erased
2358,15296708,Cozy flat in the city centre,3691417,Berta,Ciutat Vella,el Barri Gòtic,41.380767414,2.18095302261,Private room,60,1,4,2017-04-30,0.49,1,277,erased
2360,11298936,"NEW Lux flat next to Les Rambles, Gothic Barcelona",9459607,D-M,Ciutat Vella,el Barri Gòtic,41.3848901766,2.17198344872,Entire home/apt,350,4,11,2016-09-11,0.98,5,0,erased
2365,10115876,Apartamento en Barcelona [ 3],10049157,Asik,Ciutat Vella,el Barri Gòtic,41.379642578,2.18080811814,Entire home/apt,600,2,31,2017-05-21,2.0,3,316,erased
2374,626450,"Exceptional flat in grand building, Gothic Quarter",156814,Josune,Ciutat Vella,el Barri Gòtic,41.3826096116,2.1793527296,Entire home/apt,140,6,12,2017-04-26,0.22,1,232,erased
2380,221241,In the Centre of Gothic Area :),1114250,Nuria,Ciutat Vella,el Barri Gòtic,41.3825379076,2.17349150346,Entire home/apt,78,3,88,2017-05-15,1.4,1,68,erased
2393,11647523,Lovely double room heart Barcelona,45224780,Naïma,Ciutat Vella,el Barri Gòtic,41.3819727893,2.1791776915,Private room,52,2,44,2017-05-24,3.02,3,233,erased
2397,17127310,"Close to Ramblas, wifi, quite, nice and clean",110831330,Ana,Ciutat Vella,el Barri Gòtic,41.3811095135,2.17421109577,Entire home/apt,110,5,6,2017-05-18,1.8,9,10,erased
2399,17913696,"Charming Room, perfect location.",122797920,Sofia Y Esteban,Ciutat Vella,el Barri Gòtic,41.384206542,2.177660485,Private room,40,2,5,2017-05-16,2.59,2,4,erased
2407,16376676,"ESTUDIO,  tranquilo, ordenado.",101959180,Jordi,Ciutat Vella,el Barri Gòtic,41.3787740664,2.17756601739,Private room,50,1,1,2016-12-31,0.19,1,110,erased
2418,8593522,Amplio piso corazón Barcelona,45224780,Naïma,Ciutat Vella,el Barri Gòtic,41.3825855215,2.17922242788,Entire home/apt,125,3,62,2017-05-24,3.56,3,261,erased
2430,7688307,"✪Big Art apt, Gothic quarter, WiFi",40261928,Dan,Ciutat Vella,el Barri Gòtic,41.3807658618,2.17879905287,Entire home/apt,120,3,38,2017-05-31,1.81,13,307,erased
2435,18881597,Studio in the city centre,9854529,Anna,Ciutat Vella,el Barri Gòtic,41.3861729577,2.17383811559,Private room,91,2,0,,,1,20,erased
2445,18173246,Stunning apartment – 2 bedrooms & 2 bathrooms,18218759,Gill,Ciutat Vella,el Barri Gòtic,41.3831398866,2.17541432748,Entire home/apt,224,4,0,,,2,20,erased
2447,14830214,Hostal Excellence Barcelona Pl.Catalunya,92296430,Prensumat.S.L,Ciutat Vella,el Barri Gòtic,41.3859419203,2.17099235189,Private room,45,1,2,2017-04-06,0.38,3,0,erased
2451,12668401,Ramblas Studio C,54310958,Javier,Ciutat Vella,el Barri Gòtic,41.3855853726,2.17195188739,Entire home/apt,79,2,2,2017-04-23,0.24,96,0,erased
2454,15354282,Room in Gothic.,86044016,Viorel,Ciutat Vella,el Barri Gòtic,41.3808222312,2.17777376674,Private room,90,1,32,2017-05-30,4.0,3,87,erased
2458,10241811,Market Boqueria (Las Ramblas),51838891,Anna,Ciutat Vella,el Barri Gòtic,41.3806177868,2.17570387825,Entire home/apt,50,31,31,2016-10-17,1.8,3,63,erased
2461,12667814,Ramblas Studio B,54310958,Javier,Ciutat Vella,el Barri Gòtic,41.3835822344,2.17172853453,Entire home/apt,349,3,1,2017-04-02,0.12,96,0,erased
2464,14304954,Big & Centric Aparment  (4 pax min),20866446,Hiko,Ciutat Vella,el Barri Gòtic,41.3818655109,2.17315171989,Entire home/apt,100,1,8,2017-05-18,0.92,1,107,erased
2469,2114842,Apartment in the Gothic Quarter,10469973,A.Roberto,Ciutat Vella,el Barri Gòtic,41.3802989439,2.17813207939,Entire home/apt,40,4,89,2017-05-21,2.14,3,193,erased
2473,18761812,"Bright and spacious - La Rambla, Placa Catalunya",130543354,Aliaksandr,Ciutat Vella,el Barri Gòtic,41.3831139012,2.1719347881,Entire home/apt,180,4,0,,,3,63,erased
2475,9848718,"Room with Balcony Loft Gothic -Lift , plaza del pi",2634211,Bastian,Ciutat Vella,el Barri Gòtic,41.382992698,2.17342906346,Private room,63,2,53,2017-05-01,3.05,1,240,erased
2484,11617234,habitacion luminosa en la catedral,12429506,Marie,Ciutat Vella,el Barri Gòtic,41.3852283694,2.17482820575,Private room,35,2,29,2017-05-15,1.95,1,88,erased
2495,16465693,Double room in gothic,104173257,Carlos,Ciutat Vella,el Barri Gòtic,41.3791167961,2.17900478032,Private room,69,2,25,2017-06-02,4.81,4,169,erased
2497,933545,35sqm room for 1-5 pers. near Ramblas,3541314,Yih,Ciutat Vella,el Barri Gòtic,41.3812264173,2.17640503909,Private room,66,2,49,2017-05-20,1.25,2,16,erased
2498,16793213,CHARMING RUSTIC & COZY APARTAMENT IN CITY CENTER,61566575,Eduardo,Ciutat Vella,el Barri Gòtic,41.3850193851,2.17363954609,Entire home/apt,184,3,14,2017-05-21,3.28,2,130,erased
2509,9649353,Studio Rambla to beach  4,32745473,Lluis,Ciutat Vella,el Barri Gòtic,41.3773065249,2.1794043199,Private room,85,2,33,2017-05-21,2.3,4,86,erased
2517,8665229,Cathedral Rooms Exclusive Area C5,1791796,Alex - Eugeni,Ciutat Vella,el Barri Gòtic,41.3837418358,2.17672834441,Private room,33,2,33,2017-05-09,1.64,10,26,erased
2524,9985434,Spacious Studio in the Gothic / monthly rent,51251904,Popis Friends,Ciutat Vella,el Barri Gòtic,41.3805767625,2.1817717823,Entire home/apt,60,10,17,2017-04-01,0.98,2,54,erased
2526,10693811,Big & central flat in Gotic,55242430,Eduard F.,Ciutat Vella,el Barri Gòtic,41.3824546776,2.17960336262,Entire home/apt,99,31,9,2017-04-03,0.6,1,30,erased
2546,18886013,Bright and Spacious Flat in the Old City,130953785,Dmitry,Ciutat Vella,el Barri Gòtic,41.380425583,2.17885273983,Entire home/apt,200,4,0,,,2,204,erased
2550,18753769,Luxury apartment central barcelona wi-fi free,130474475,Eva,Ciutat Vella,el Barri Gòtic,41.3827187482,2.17892048592,Entire home/apt,194,1,0,,,1,357,erased
2570,620429,confortable rooms doubles in gotic ,2310276,Alicia,Ciutat Vella,el Barri Gòtic,41.382237549,2.175828931,Private room,35,2,30,2016-10-08,0.52,4,295,erased
2577,16390154,V29 3 habitación céntrica y limpia,105933387,David,Ciutat Vella,el Barri Gòtic,41.3857146942,2.17429564448,Private room,50,1,7,2017-04-12,1.37,4,189,erased
2586,11146420,Luxury flat near Las Ramblas,9459607,D-M,Ciutat Vella,el Barri Gòtic,41.3858855887,2.17227830064,Entire home/apt,350,4,0,,,5,0,erased
2590,18682652,In the heart of the Gothic Quarter,129865779,Enrique,Ciutat Vella,el Barri Gòtic,41.3815803036,2.18001852096,Entire home/apt,220,1,2,2017-05-29,2.0,1,353,erased
2595,202219,COMFORT AND RELAX IN BARCELONA,552024,Daniela,Ciutat Vella,el Barri Gòtic,41.3826737158,2.1743156355,Private room,40,3,59,2017-05-16,0.87,1,258,erased
2596,13184463,"Rooftop 2 terraces full of art, style and views",5143182,Ana,Ciutat Vella,el Barri Gòtic,41.3813686756,2.18087435147,Entire home/apt,115,1,11,2017-04-27,1.0,1,157,erased
2599,8458046,Studio Rambla to Beach 1 (balcony),32745473,Lluis,Ciutat Vella,el Barri Gòtic,41.3786736683,2.177784617,Private room,80,2,31,2017-05-20,1.52,4,93,erased
2600,15143884,ROOFTOP apartment Gothic,21205962,Werner,Ciutat Vella,el Barri Gòtic,41.3808577493,2.17902749294,Entire home/apt,110,1,23,2017-03-14,2.97,1,242,erased
2602,7080980,Charming Gotico,10693680,Ramón,Ciutat Vella,el Barri Gòtic,41.3843562363,2.17718000235,Entire home/apt,47,32,2,2015-08-13,0.09,25,311,erased
2615,17697498,El corazón del gótico - Principal,120574604,Elena,Ciutat Vella,el Barri Gòtic,41.3808034645,2.18068867684,Private room,60,2,4,2017-05-31,4.0,2,177,erased
2617,10988660,Cathedral Square Exclusive View C1,1791796,Alex - Eugeni,Ciutat Vella,el Barri Gòtic,41.383604196,2.17620646949,Private room,40,2,48,2017-05-14,3.01,10,82,erased
2620,16570203,Bedroom close to Sagrada Familia,7996782,Caio,Eixample,la Dreta de l'Eixample,41.4018206355,2.17092318613,Private room,55,1,0,,,1,98,erased
2622,17074827,Plaza Cataluña Huge Awesome Flat,51135503,Vanessa Y Alfonso,Eixample,la Dreta de l'Eixample,41.3862159191,2.17005038793,Entire home/apt,180,1,11,2017-05-24,2.97,3,313,erased
2633,14571645,Central and Moderniste in the best Barcelona,1006757,Fran,Eixample,la Dreta de l'Eixample,41.3965012253,2.1672637565,Private room,50,3,16,2017-05-13,1.73,2,12,erased
2637,18807205,Apartment with 3 bedrooms near Plaça Catalunya,130927646,Carmelo,Eixample,la Dreta de l'Eixample,41.3856390925,2.16982675067,Entire home/apt,170,4,0,,,1,94,erased
2649,18566173,Luxurious Apartment in the best neighborhood.,65383089,Hajar,Eixample,la Dreta de l'Eixample,41.3898053636,2.16344184109,Entire home/apt,150,15,0,,,1,80,erased
2652,17033235,Cozy & sunny flat in Eixample,34305716,Lu,Eixample,la Dreta de l'Eixample,41.3971141265,2.16899685829,Entire home/apt,99,3,10,2017-05-23,2.8,2,57,erased
2656,2579753,HABITACIÓN EN ALQUILER VERDAGUER,13212479,Aroa,Eixample,la Dreta de l'Eixample,41.3992027538,2.16635826063,Private room,25,1,7,2016-01-02,0.19,2,365,erased
2660,14046064,Cosy room with private bathroom,11246809,Rocio,Eixample,la Dreta de l'Eixample,41.3946344931,2.15683942985,Private room,120,1,8,2017-05-09,0.8,1,364,erased
2671,18766202,A house with soul and flow.,36543373,Maria Goretti,Eixample,la Dreta de l'Eixample,41.3979406175,2.17095191021,Private room,35,3,0,,,1,46,erased
2692,14623889,2-BEDROOM NEAR LAS RAMBLAS,8130906,Arina,Eixample,la Dreta de l'Eixample,41.3867387337,2.16686751016,Entire home/apt,270,3,4,2017-04-10,0.47,33,283,erased
2730,13023607,"Barcelona, Arc de Triomf",71922163,Carlos,Eixample,la Dreta de l'Eixample,41.3974891921,2.17579020879,Entire home/apt,65,3,4,2017-05-28,0.35,1,5,erased
2767,18580251,Two Centric and Quite Double Rooms,123744345,Sandra,Eixample,la Dreta de l'Eixample,41.388973618,2.1705458512,Private room,180,2,0,,,3,160,erased
2775,16985462,Catalan Penthouse in Barcelona,45433011,Gitte,Eixample,la Dreta de l'Eixample,41.3907543855,2.16588586895,Entire home/apt,400,5,0,,,1,358,erased
2776,11015150,Super big room with private balcony,57158837,Júlia,Eixample,la Dreta de l'Eixample,41.3959817354,2.16154118154,Private room,30,1,17,2017-05-10,1.05,1,72,erased
2779,16133600,Stunning apartment next to Plaça Catalunya,7368196,Paola,Eixample,la Dreta de l'Eixample,41.3897280793,2.16475828403,Entire home/apt,350,3,4,2017-05-21,1.3,1,0,erased
2804,17553727,Tired Looking 4 a place where you can rest?,1775742,Marlon,Eixample,la Dreta de l'Eixample,41.3911524045,2.16118296387,Private room,30,1,1,2017-05-07,1.0,23,174,erased
2808,5845517,HABITACION DOBLE 111 EIXAMPLE,3523779,Imma,Eixample,la Dreta de l'Eixample,41.3978428858,2.16533981274,Private room,50,2,9,2016-06-27,0.36,7,364,erased
2827,17521074,Centric Apartment Casa Batllo,116479040,Francisco,Eixample,la Dreta de l'Eixample,41.3939021123,2.16512265383,Entire home/apt,81,3,0,,,6,255,erased
2831,14811450,Hostal Excellence Barcelona Placa de Catalynia,92296430,Prensumat.S.L,Eixample,la Dreta de l'Eixample,41.3869930026,2.16986795493,Private room,85,1,1,2016-09-24,0.12,3,0,erased
2832,16777655,"Comfy and quiet room, incredible location",39956498,Arlette,Eixample,la Dreta de l'Eixample,41.3985578129,2.17431413009,Private room,30,1,27,2017-06-02,6.14,2,137,erased
2847,18554021,Great 2BR apartment vs terrace,7316491,German,Eixample,la Dreta de l'Eixample,41.3898629446,2.16507483292,Entire home/apt,327,7,0,,,7,212,erased
2851,731976,"EIXAMPLE LUMINOSA HAB, DOBLE 105",3523779,Imma,Eixample,la Dreta de l'Eixample,41.3979882158,2.16621041387,Private room,65,1,4,2017-04-17,0.11,7,365,erased
2856,16188413,Luxury 3 bedroom centric apartment,10693680,Ramón,Eixample,la Dreta de l'Eixample,41.3868981968,2.17126848974,Entire home/apt,140,32,2,2017-04-23,1.03,25,322,erased
2872,3540593,In the heart of Barcelona,2963026,Miryna,Eixample,la Dreta de l'Eixample,41.3957072971,2.1650632698,Private room,30,1,47,2017-05-08,2.02,2,247,erased
2874,13246372,Lofts en el centro de barcelona,74462053,Eli,Eixample,la Dreta de l'Eixample,41.3882703669,2.1711068399,Entire home/apt,150,3,11,2017-05-15,0.94,2,360,erased
2880,13574189,Room with private bath and spacious terrace,16604748,Niklas,Eixample,la Dreta de l'Eixample,41.3942271678,2.16308680112,Private room,60,1,4,2017-05-29,0.41,2,29,erased
2882,19083280,Double bed with bathroom center Barcelona,132491476,Paula,Eixample,la Dreta de l'Eixample,41.3931533402,2.15788142133,Private room,75,2,0,,,2,76,erased
2885,16064651,Beautiful terrace in Sagrada Famila,104637352,Erick,Eixample,la Dreta de l'Eixample,41.3992561533,2.1691193687,Private room,21,1,16,2017-05-21,2.62,2,78,erased
2897,17310272,Paseo de Gracia N,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3925023716,2.16877426971,Entire home/apt,135,2,0,,,96,0,erased
2928,19084618,Bedroom with 2 individual beds center of Barcelona,132491476,Paula,Eixample,la Dreta de l'Eixample,41.3946806088,2.15788263879,Private room,65,2,0,,,2,18,erased
2965,17458859,La Pedrera New Desing Aparment - Paseo de Gracia,14544418,Cayetano,Eixample,la Dreta de l'Eixample,41.3952972714,2.16269183174,Entire home/apt,98,1,2,2017-05-15,1.82,2,314,erased
2970,14830079,An Entire Large Flat in the City,13762179,Ana,Eixample,la Dreta de l'Eixample,41.3974477128,2.17626382177,Entire home/apt,115,1,0,,,3,327,erased
2985,732050,EIXAMPLE LUMINOSA HAB. DOBLE 106,3523779,Imma,Eixample,la Dreta de l'Eixample,41.3963698652,2.16513382177,Private room,65,1,2,2017-05-21,0.06,7,365,erased
2990,15039147,Room in Barcelona center,95001025,Kevin,Eixample,la Dreta de l'Eixample,41.398252029,2.17507054082,Private room,25,1,1,2016-09-19,0.12,1,339,erased
2991,8157904,Luxury 2 bedroom in the city center,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3878991355,2.16665917343,Entire home/apt,140,31,11,2016-11-13,0.68,54,256,erased
2996,18661567,Cozy studio near Placa Catalunya,7316491,German,Eixample,la Dreta de l'Eixample,41.3865504994,2.16785853061,Entire home/apt,208,3,0,,,7,121,erased
3025,15698846,"Cozy 2-BR apartment in Diagonal, Barcelona",5081592,C,Eixample,la Dreta de l'Eixample,41.3954440664,2.1553963458,Entire home/apt,175,3,0,,,17,25,erased
3026,19036322,Beautiful apartment at center BCN,124025326,Gonzalo,Eixample,la Dreta de l'Eixample,41.3897632951,2.16518284411,Entire home/apt,120,1,0,,,1,234,erased
3028,15694263,25. Bailén Garden Apartment,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3945471548,2.17292221565,Entire home/apt,100,2,0,,,96,0,erased
3033,16432297,New San Juan Apartment,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3967533777,2.17227440618,Entire home/apt,106,2,0,,,96,31,erased
3052,10758494,single room near to paseo de gracia,36920417,Shoshana,Eixample,la Dreta de l'Eixample,41.3966966342,2.16809581768,Private room,18,3,4,2016-05-08,0.24,2,29,erased
3071,17694567,Paseo de Gracia. Single Room.,8557414,Amparo,Eixample,la Dreta de l'Eixample,41.3917253485,2.16812898789,Private room,36,2,6,2017-06-04,2.77,13,214,erased
3075,1242852,"Beautiful place,30euro per person!",6770222,Michele,Eixample,la Dreta de l'Eixample,41.388427198,2.16525706828,Private room,28,2,3,2017-06-03,0.08,1,351,erased
3143,16379048,Spacious&modern bedroom+own bathroom IN CENTER,10144928,Igor,Eixample,la Dreta de l'Eixample,41.3920344003,2.16022271491,Private room,75,1,8,2017-05-14,1.97,2,334,erased
3146,11267122,NIce and central appartment,58823386,Pablo,Eixample,la Dreta de l'Eixample,41.3966299605,2.16988692223,Private room,130,4,2,2016-08-29,0.13,1,220,erased
3148,715739,EIXAMPLE LUMINOSA HAB. DOBLE 108,3523779,Imma,Eixample,la Dreta de l'Eixample,41.3971102367,2.16642142122,Private room,65,2,3,2017-05-25,0.11,7,364,erased
3154,14281567,Super Central Lovely 2 Bedroom Apartment,2202284,Johanna,Eixample,la Dreta de l'Eixample,41.3969854465,2.17586574336,Entire home/apt,169,30,24,2017-05-23,2.53,7,127,erased
3158,12774021,2 chambres +sdb / arc de triomphe,63403561,Aurelien,Eixample,la Dreta de l'Eixample,41.3973880746,2.17350179603,Private room,99,2,4,2017-05-21,0.3,2,307,erased
3159,18541039,Cozy Bedroom near Sagrada Família❤️,7575062,Angelica,Eixample,la Dreta de l'Eixample,41.3884911882,2.16413149717,Private room,40,3,0,,,1,0,erased
3166,5881120,Céntrico y tranquilo,30536819,Xavi,Eixample,la Dreta de l'Eixample,41.3876214805,2.16721648907,Entire home/apt,140,4,27,2017-05-27,1.1,1,313,erased
3171,13166575,Olivia Luxury Apartment,10249776,Schwarz,Eixample,la Dreta de l'Eixample,41.3916168149,2.16119008797,Entire home/apt,250,32,6,2017-05-28,0.56,5,301,erased
3177,18785939,Espectacular apto  sagrada familia,130745401,Miguel Enrique,Eixample,la Dreta de l'Eixample,41.4001243747,2.16493059222,Entire home/apt,300,1,0,,,3,2,erased
3186,18343425,Atico en el centro de Barcelona,40464300,Carlotta,Eixample,la Dreta de l'Eixample,41.3957673655,2.17005524169,Entire home/apt,82,7,0,,,1,88,erased
3189,15458789,Paseo de Gracia E,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3909898733,2.16858733907,Entire home/apt,94,2,4,2017-05-21,0.55,96,0,erased
3190,18276835,Large Aparment & Perfect Location !,124229685,Pau,Eixample,la Dreta de l'Eixample,41.3960428907,2.15966112045,Entire home/apt,90,1,0,,,1,34,erased
3194,14847513,Placa Catalunya - CENTRO DE  BARCELONA !,33888187,Tamara,Eixample,la Dreta de l'Eixample,41.3907230213,2.17642412396,Private room,15,1,3,2017-02-25,0.37,2,336,erased
3201,15458484,EXPERIENCE BCN FROM THE HEART,99178741,Juan,Eixample,la Dreta de l'Eixample,41.3867336919,2.16622600752,Entire home/apt,499,1,20,2017-05-18,2.74,1,351,erased
3209,18672124,Lukas Place,129773217,Luka,Eixample,la Dreta de l'Eixample,41.4007042193,2.17049758324,Entire home/apt,100,2,5,2017-06-01,5.0,1,256,erased
3213,13517658,* MWC - Chic Apartment Wifi in center *,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3919171377,2.17799356108,Entire home/apt,299,4,0,,,96,0,erased
3215,15459188,Paseo De Gracia I (433),54310958,Javier,Eixample,la Dreta de l'Eixample,41.3916158892,2.16816770612,Entire home/apt,94,2,1,2017-01-22,0.22,96,0,erased
3228,12377020,* Paseo de Gracia 2 Bedroom Apt *,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3914539672,2.16864006489,Entire home/apt,219,2,1,2016-10-30,0.14,96,0,erased
3236,15458474,Paseo de Gracia Deluxe J,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3911404808,2.16953821061,Entire home/apt,94,2,1,2017-04-09,0.16,96,0,erased
3237,18931878,Centro Barcelona Eixample,107812445,Noeme,Eixample,la Dreta de l'Eixample,41.3905189723,2.163053485,Entire home/apt,200,15,0,,,2,49,erased
3239,18014293,"PLAZA CATALUÑA CENTRAL APARTMENT, BEST LOCATION",1791796,Alex - Eugeni,Eixample,la Dreta de l'Eixample,41.386488872,2.16500845719,Entire home/apt,89,2,6,2017-05-20,3.6,10,328,erased
3255,13360479,Room in a perfect location + great views!,5044366,Sharon,Eixample,la Dreta de l'Eixample,41.3897749627,2.17326362943,Private room,120,2,2,2017-04-17,0.17,1,0,erased
3257,16309503,Double room with privat bathroom,37232653,Oana,Eixample,la Dreta de l'Eixample,41.3993298974,2.16405704435,Private room,50,2,16,2017-05-18,2.96,1,57,erased
3293,18339962,Room in the center of Barcelona,121879920,Paula,Eixample,la Dreta de l'Eixample,41.3954087312,2.15884276357,Private room,70,2,3,2017-05-26,2.5,2,18,erased
3313,3199163,HABITACION  DOBLE  CON  BALCON 102,3523779,Imma,Eixample,la Dreta de l'Eixample,41.3976149628,2.16524924018,Private room,60,1,1,2016-05-16,0.08,7,365,erased
3317,18797746,Habitación de lujo sagrada familia,130745401,Miguel Enrique,Eixample,la Dreta de l'Eixample,41.4004749638,2.16521729195,Private room,90,2,1,2017-05-29,1.0,3,364,erased
3319,18338938,Double bed room center Barcelona,121879920,Paula,Eixample,la Dreta de l'Eixample,41.3952087583,2.15879584724,Private room,60,2,2,2017-06-04,2.0,2,47,erased
3320,13423726,Modernist One Bedroom Apartment central Eixample.,3556337,Alejandro,Eixample,la Dreta de l'Eixample,41.3958357991,2.17161237269,Entire home/apt,120,6,2,2016-08-01,0.18,14,260,erased
3328,3198695,HAB. DOBLE CON BALCON EIXAMPLE 104,3523779,Imma,Eixample,la Dreta de l'Eixample,41.397569575,2.1651124376,Private room,60,1,0,,,7,365,erased
3351,2475969,ROOM WITH PRIVATE BATHROOM & BALCONY CENTRAL BCN,366654,Arian Watermelon Barcelona!,Eixample,la Dreta de l'Eixample,41.3927520083,2.17663369763,Private room,130,3,9,2016-09-25,0.35,6,365,erased
3390,1754473,Studio Loft close to Ramblas,2083075,Hernan Pablo,Eixample,la Dreta de l'Eixample,41.3930803675,2.16050728259,Entire home/apt,40,3,143,2017-05-21,3.22,4,20,erased
3391,5751812,Habitación privada y sala de estar,9125333,Gerard,Eixample,la Dreta de l'Eixample,41.3985913152,2.16717096796,Private room,40,2,47,2017-03-30,1.76,6,248,erased
3406,16300764,Confortable apartamento en el centro de Barcelona,39273722,Alba,Eixample,la Dreta de l'Eixample,41.3898350181,2.17318063669,Private room,70,1,2,2017-06-04,0.64,1,210,erased
3421,17612790,Gran piso cerca Passeig de Gracia - Plz Catalunya,31735503,Golay,Eixample,la Dreta de l'Eixample,41.3953734914,2.17357289677,Entire home/apt,130,2,3,2017-05-21,1.08,1,19,erased
3446,12302256,Paseo de Gracia 2 Bedroom Apartment,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3914518386,2.16997127772,Entire home/apt,219,2,1,2016-10-16,0.13,96,0,erased
3448,17938167,Double ROOM 4 RENT 4 DAYS - BCN * PASEO DE GRACIA,1775742,Marlon,Eixample,la Dreta de l'Eixample,41.3900974333,2.1633478895,Private room,20,1,1,2017-05-21,1.0,23,176,erased
3454,18070089,Beautifull studio in the city center of Barcelona,42463264,Thom,Eixample,la Dreta de l'Eixample,41.3889090572,2.16807865392,Private room,50,5,0,,,1,0,erased
3497,12888392,Single room in students apartment,59637983,Lorenzo,Eixample,la Dreta de l'Eixample,41.3973892762,2.17671637458,Private room,28,1,2,2017-02-11,0.39,1,318,erased
3501,15443995,Paseo De Gracia K,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3908664092,2.17018171054,Entire home/apt,108,2,3,2017-03-19,0.43,96,0,erased
3511,18392995,Chambre spacieuse proche Sagrada familia,7737465,Augustin,Eixample,la Dreta de l'Eixample,41.3988414484,2.17077598056,Private room,45,2,1,2017-06-03,1.0,1,348,erased
3520,17210548,Amazing penthouse with 2 huge private terraces!,19829027,Lana,Eixample,la Dreta de l'Eixample,41.3944964014,2.17228405883,Entire home/apt,160,2,5,2017-05-17,1.58,1,77,erased
3521,17280016,Paseo de Gracia Deluxe H,54310958,Javier,Eixample,la Dreta de l'Eixample,41.3923173322,2.16827272504,Entire home/apt,122,2,0,,,96,124,erased
3543,19046979,APPARTEMENT 65 m2 CENTRE BARCELONE,6524104,Aude,Eixample,la Dreta de l'Eixample,41.3942425752,2.16589279508,Entire home/apt,140,5,0,,,2,203,erased
3544,11708233,Ramblas Pop Art,49915845,Maikel & Celine,Eixample,la Dreta de l'Eixample,41.3898111346,2.17266923659,Entire home/apt,199,4,11,2017-05-28,0.95,5,151,erased
3547,19048074,Centro de Barcelona,45915080,Victoria,Eixample,la Dreta de l'Eixample,41.3905959887,2.1774364522,Private room,38,1,0,,,3,365,erased
3553,18850184,Amazing apartment in the center,130543354,Aliaksandr,Eixample,la Dreta de l'Eixample,41.3858350655,2.16693220904,Entire home/apt,180,4,0,,,3,78,erased
3561,1613942,Spacious Flat Close to Ramblas,2083075,Hernan Pablo,Eixample,la Dreta de l'Eixample,41.3924988479,2.16151431596,Entire home/apt,70,3,138,2017-05-20,3.07,4,81,erased
3566,4958085,La Pedrera Residence,23939670,Charm Apartments Barcelona,Eixample,la Dreta de l'Eixample,41.3974904286,2.16469282225,Entire home/apt,160,1,13,2017-03-12,0.53,6,306,erased
3579,12185233,"Lovely Apartment in ""Quadrat d'Or""!",10918020,Clara,Eixample,la Dreta de l'Eixample,41.392342816,2.1694421102,Entire home/apt,150,4,1,2016-08-16,0.1,1,23,erased
