,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
5058,15121525,"Bonita hab. En Gracia, Parque Guell",95670011,Alicia,Gràcia,la Salut,41.409558068,2.14980988293,Private room,25,5,11,2017-07-13,0.93,2,315,erased
5062,16283881,Habitacion doble y luminosa,7234563,Eva,Gràcia,la Salut,41.4092257751,2.15287926884,Private room,62,1,5,2017-08-14,0.57,1,359,erased
5080,14185105,Habitación al lado del parque Guell,85952822,Luz,Gràcia,la Salut,41.4126157557,2.15130880921,Private room,58,3,34,2017-08-15,2.54,1,5,erased
5089,15246189,An apartment in the Gracia neighborhood in Barcelona.,96947754,Beatriz,Gràcia,la Salut,41.4120321571,2.15982767085,Private room,24,1,44,2017-08-28,3.78,1,206,erased
5090,18783410,Sunny and peaceful single cozy room,17514775,Dulce,Gràcia,la Salut,41.4094877171,2.15050016285,Private room,39,1,8,2017-08-20,2.35,10,292,erased
5093,18782663,Sunny and peaceful room especially for you,17514775,Dulce,Gràcia,la Salut,41.4097185849,2.15109907424,Private room,42,1,4,2017-08-27,1.88,10,296,erased
5107,19619931,"Habitacion agradable, comoda y bien comunicado",95670011,Alicia,Gràcia,la Salut,41.4100262975,2.15109344787,Private room,25,5,2,2017-08-03,1.28,2,346,erased
5122,20274919,40m2 loft near park guell,144567087,Diego,Gràcia,la Salut,41.4123999469,2.15945996912,Entire home/apt,65,1,0,,,1,13,erased
5123,3684162,Parc Güell… amazing views,17514775,Dulce,Gràcia,la Salut,41.4111464024,2.1512693735,Shared room,33,3,31,2017-07-18,0.84,10,334,erased
5135,13443346,Flat with Patio in Gracia,52673278,Pedro,Gràcia,la Salut,41.4111711738,2.15710161419,Entire home/apt,125,1,31,2017-08-17,2.07,3,55,erased
5142,18940686,Sunny and peaceful nice room,17514775,Dulce,Gràcia,la Salut,41.4095712248,2.15160104844,Private room,39,1,5,2017-08-08,1.7,10,320,erased
5143,18940022,Sunny and peaceful attic,17514775,Dulce,Gràcia,la Salut,41.4096861422,2.15016325833,Private room,45,2,3,2017-08-20,1.0,10,298,erased
5184,19562523,"Sant Gervasi Flat,subway L7 ""PUTXET"", terrace -a/a",137459350,Gonzalo,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.4062698843,2.13811501153,Entire home/apt,70,1,5,2017-08-13,2.54,1,70,erased
5236,1334863,Yacht in Barcelona Center(sleeps 3),7238727,Iñigo,Sant Martí,la Vila Olímpica del Poblenou,41.3877393086,2.19672393973,Entire home/apt,95,3,99,2017-08-20,2.02,1,330,erased
5237,18768409,2Sunny Private DoubleBed Room Next Beach Summer!,40305055,Alfonso,Sant Martí,la Vila Olímpica del Poblenou,41.3922004919,2.19719342287,Private room,58,1,7,2017-08-28,1.84,6,365,erased
5246,20686667,slice of life barcelona,148019573,Jean Francois,Sant Martí,la Vila Olímpica del Poblenou,41.3932617334,2.19350346816,Entire home/apt,40,7,0,,,1,293,erased
5269,18798705,1Sunny Private DoubleBed Room Next Beach Summer!,40305055,Alfonso,Sant Martí,la Vila Olímpica del Poblenou,41.3920537315,2.19628364832,Private room,58,1,4,2017-08-28,1.13,6,365,erased
5275,1397454,Amazing 200m2 loft close by the sea,1406120,Yoann,Sant Martí,la Vila Olímpica del Poblenou,41.3930801953,2.19285838872,Entire home/apt,89,5,10,2017-08-20,0.22,1,219,erased
5310,1085881,Bright and modern apartment Near BCN Beach (B1222),1013855,Alex,Sant Martí,la Vila Olímpica del Poblenou,41.393867681,2.19368674097,Entire home/apt,103,2,93,2017-09-11,1.86,12,246,erased
5365,6366718,Private room ensuite with pool,30765767,Alex,Sant Martí,la Vila Olímpica del Poblenou,41.3906434731,2.19255867892,Private room,50,1,41,2017-08-29,1.48,1,345,erased
5385,20781404,Habitación céntrica y luminosa,148933407,María Dolores,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4102878403,2.14456019559,Private room,25,2,2,2017-09-09,2.0,1,4,erased
5388,20300143,Súper habitación con balcón privado. Metro al lado,122267520,Gustavo,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4073001188,2.14855902991,Private room,42,2,4,2017-08-28,4.0,8,325,erased
5411,19809680,Modern and peaceful renovated apartment,75449580,Julian,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4044895522,2.14791599403,Entire home/apt,120,2,5,2017-08-17,2.83,2,223,erased
5412,18663135,Cozy Studio :),129607388,Michaela,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4074010809,2.1437144307,Entire home/apt,50,1,8,2017-06-19,2.79,1,0,erased
5417,20367596,Avda Tibidabo/ Park Guell,131273629,Julie,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4119454733,2.13953073492,Private room,23,7,0,,,1,11,erased
5447,20868737,Avenida tibidabo-Park Guell,137029812,July,Sarrià-Sant Gervasi,el Putxet i el Farró,41.410557425,2.1396019061,Private room,34,15,0,,,2,45,erased
5454,18400525,NEW! Upper Barcelona Family Apartment,127482361,Apkeys,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4083737172,2.13861082217,Entire home/apt,196,1,8,2017-08-10,1.78,2,339,erased
5468,16186719,Atico entero en Vila de Gracia,105475956,Lisandro,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4050062602,2.14807707602,Entire home/apt,120,2,7,2017-09-06,1.06,3,161,erased
5478,20508916,Avenida Tibidabo,137029812,July,Sarrià-Sant Gervasi,el Putxet i el Farró,41.410628739,2.14051151656,Private room,33,7,0,,,2,51,erased
5487,20561441,Economic Double Room next to Parc Guell,45928282,Leticia,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4055929758,2.14949420451,Private room,27,4,0,,,2,7,erased
5494,16359991,Habitación Doble en Vila de Gracia,105475956,Lisandro,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4053940369,2.14742210067,Private room,50,1,5,2017-05-14,0.56,3,71,erased
5497,16360244,Habitación single en Vila de Gracia,105475956,Lisandro,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4055368107,2.147247032,Private room,30,1,0,,,3,77,erased
5506,18649642,Amazing 3 floor house wiith pool and sauna,129588900,Mercedes,Sarrià-Sant Gervasi,el Putxet i el Farró,41.405158091,2.149762897,Entire home/apt,500,1,9,2017-09-03,4.74,1,314,erased
5525,18836935,Cozy apartment Parc Guell 1,6776202,Katy,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4055956849,2.14809556918,Entire home/apt,89,3,15,2017-08-29,4.13,3,44,erased
5578,20514368,Habitaciones privadas en Barcelona,51610098,Alicia,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4040668095,2.14324768722,Private room,40,2,1,2017-08-27,1.0,1,358,erased
5585,17803590,Wonderful and big doble bed room Park Guell,103656760,Olga,Gràcia,el Coll,41.4169082026,2.15083650171,Private room,34,2,21,2017-08-25,4.14,1,10,erased
5615,11292645,Quiet room Park Guell Barcelona,1699309,Pablo,Gràcia,el Coll,41.4172364486,2.14911787128,Private room,35,2,19,2017-07-30,1.01,1,161,erased
5623,5468751,Nice apartment close to park Guell2,8101364,Emilio Natali,Gràcia,el Coll,41.4195936681,2.1491355006,Entire home/apt,48,1,68,2017-08-21,2.24,2,326,erased
5624,20622576,Habitación súper cómoda cerca del metro y centro,122267520,Gustavo,Gràcia,Vallcarca i els Penitents,41.4088983601,2.14924391531,Private room,26,1,1,2017-09-05,1.0,8,289,erased
5634,6487044,PERFECT LOCATED apartment with WIFI,3678711,Joan,Gràcia,Vallcarca i els Penitents,41.4084876243,2.14780112375,Entire home/apt,37,1,17,2017-04-20,0.61,8,365,erased
5637,13384808,ÁTICO CON TERRAZA EN PLAZA LESSEPS,7955731,Rebeca,Gràcia,Vallcarca i els Penitents,41.4075777439,2.15008251237,Entire home/apt,60,1,4,2016-09-12,0.27,1,254,erased
5655,20599976,habitación cerca del centro dela cuidad ydel metro,122267520,Gustavo,Gràcia,Vallcarca i els Penitents,41.4079865634,2.14831251557,Shared room,22,2,0,,,8,103,erased
5658,745220,In the TRENDIEST district with WIFI,3678711,Joan,Gràcia,Vallcarca i els Penitents,41.4099739414,2.14706800694,Entire home/apt,38,1,36,2017-08-10,0.72,8,355,erased
5659,745275,BIG SUNNY apartment with FREE WIFI,3678711,Joan,Gràcia,Vallcarca i els Penitents,41.4084364399,2.14780910567,Entire home/apt,38,1,33,2017-06-14,0.63,8,365,erased
5671,20241859,Habitaciones Dobles con Vista #Bed&Yoga#Parc Güell,75972684,Laura,Gràcia,Vallcarca i els Penitents,41.4112365431,2.14836061233,Private room,60,1,1,2017-08-13,1.0,1,179,erased
5687,18139086,Habitación en ÁTICO DUPLEX: Park Guell-Vallcarca,125046176,Montse,Gràcia,Vallcarca i els Penitents,41.4133659749,2.14697263844,Private room,45,4,16,2017-09-03,3.58,1,184,erased
5693,19628888,Modern and cozy apartment in the heart of Gracia,109818365,Yannick,Gràcia,Vallcarca i els Penitents,41.4076637122,2.14955099863,Private room,50,1,1,2017-07-20,0.55,1,72,erased
5708,742241,BIG apartment with GREAT COURTYARD,3678711,Joan,Gràcia,Vallcarca i els Penitents,41.4080227887,2.14821604327,Entire home/apt,38,1,20,2017-02-13,0.44,8,365,erased
5709,742156,"Apartment with BALCONY,  FREE WIFI",3678711,Joan,Gràcia,Vallcarca i els Penitents,41.4100036875,2.14631861824,Entire home/apt,38,1,69,2017-07-12,1.18,8,362,erased
5713,9848874,"High ceilings, Sunny balcony, next to Park Güell !",13370180,Clara,Gràcia,Vallcarca i els Penitents,41.4097134197,2.14766314402,Private room,32,1,56,2017-08-21,3.41,1,341,erased
5740,2453031,CENTRIC APARTMENT with FREE WIFI,3678711,Joan,Gràcia,Vallcarca i els Penitents,41.4104078155,2.14669084087,Entire home/apt,55,1,16,2016-12-19,0.39,8,365,erased
5742,20840869,Cute room in a nice place,18280948,Ro Vicente,Gràcia,Vallcarca i els Penitents,41.4170534418,2.14242377529,Private room,20,3,0,,,1,1,erased
5751,19640337,*Уютная комната в центре Барселоны*,16601458,BarcaVipTur,Gràcia,la Vila de Gràcia,41.3963661851,2.15655431532,Private room,30,1,2,2017-08-17,0.88,4,330,erased
5754,12940463,Cosy room for happy people in large friendly flat!,2023221,Paolo,Gràcia,la Vila de Gràcia,41.4066085922,2.15268284102,Private room,30,1,62,2017-08-26,4.03,3,277,erased
5776,14073191,Habitación independiente estilo ático,84533697,Annalisa,Gràcia,la Vila de Gràcia,41.3997053285,2.16324767955,Private room,50,2,13,2017-08-18,0.99,1,88,erased
5778,18983558,Cosy studio flat in the center of Barcelona,19886428,Martyna,Gràcia,la Vila de Gràcia,41.4054351366,2.15221103108,Entire home/apt,90,2,6,2017-09-08,2.73,9,6,erased
5811,20689936,apartamento con encanto,6935337,Sophia,Gràcia,la Vila de Gràcia,41.3981589884,2.15892568798,Private room,80,2,0,,,1,174,erased
5835,20200445,Auténtico espacio para compartir en Gracia,4209523,Darshana,Gràcia,la Vila de Gràcia,41.4042294479,2.16218259504,Private room,25,4,1,2017-08-23,1.0,2,8,erased
5844,11541242,Nice apartment next to Sants Central Station,21080603,Marta,Gràcia,la Vila de Gràcia,41.4046207477,2.15810884545,Entire home/apt,35,2,8,2017-07-28,0.67,2,137,erased
5856,20097109,Céntrico apartamento en el corazón de Barcelona,142932047,Maria,Gràcia,la Vila de Gràcia,41.4050804303,2.15450936994,Entire home/apt,100,2,5,2017-08-21,3.75,1,79,erased
5861,19451556,Bohemian  Apartmen at Gràcia close to Park Güell,71162287,Genis,Gràcia,la Vila de Gràcia,41.4088541642,2.15624195971,Entire home/apt,80,4,3,2017-07-18,1.17,1,53,erased
5864,19450863,Sunny 19th Century Apartment in heart of Gracia,87028903,Lucy,Gràcia,la Vila de Gràcia,41.4035477988,2.15716620046,Entire home/apt,73,5,2,2017-08-23,2.0,1,0,erased
5872,20294649,In The Heart of Gracia Neighborhood!!!,123391605,Alex,Gràcia,la Vila de Gràcia,41.3992070766,2.15629316474,Private room,60,2,1,2017-08-15,1.0,1,356,erased
5873,19635457,Habitación DOBLE barrio de Gracia,138168443,Laura,Gràcia,la Vila de Gràcia,41.4029424316,2.15814029285,Private room,60,2,15,2017-09-05,6.82,1,254,erased
5893,20831516,Apartamento en el Centro de Barcelona,16663487,Mila,Gràcia,la Vila de Gràcia,41.4014499494,2.16454098074,Entire home/apt,70,2,0,,,1,4,erased
5914,13430517,Attic in Gracia with a big roof,234605,Barbara,Gràcia,la Vila de Gràcia,41.3998392126,2.16144372883,Entire home/apt,100,1,8,2017-04-02,0.55,2,0,erased
5915,20445552,Piso entero en Gràcia!!!!!,17276929,Marina,Gràcia,la Vila de Gràcia,41.4026855365,2.15969384659,Entire home/apt,125,1,0,,,1,87,erased
5937,20120279,Habitación piso con excelente ubicación y comercio,122267520,Gustavo,Gràcia,la Vila de Gràcia,41.4077783111,2.15044635346,Private room,22,2,2,2017-09-03,1.71,8,111,erased
5983,19796966,Adorable apartamento en el barrio de Gracia,21625519,Marina,Gràcia,la Vila de Gràcia,41.407730476,2.16041146993,Entire home/apt,65,1,7,2017-09-10,3.56,1,165,erased
6006,7494044,Beautiful Loft in Gracia!,39249383,Julie Y Roque,Gràcia,la Vila de Gràcia,41.4056223579,2.15950898452,Private room,54,2,27,2017-09-11,1.06,1,107,erased
6024,18835811,Habitación con balcón 4 camas metro a una calle,122267520,Gustavo,Gràcia,la Vila de Gràcia,41.4065266225,2.15119384846,Private room,62,1,7,2017-08-28,4.04,8,308,erased
6053,3909658,"Double room, Amazing Apartment!",20250494,Mia & Rafa,Gràcia,la Vila de Gràcia,41.4067137417,2.15027871628,Private room,50,3,25,2017-08-25,0.84,1,358,erased
6056,12557387,Appartement lumineux à Gràcia,68065350,Gemma,Gràcia,la Vila de Gràcia,41.3986045803,2.15546252292,Entire home/apt,69,3,49,2017-08-06,3.42,1,223,erased
6069,19184869,HABITACION PRIVADA  JUNTO METRO / WIFI (vr),121795810,Hostal,Gràcia,la Vila de Gràcia,41.4046749216,2.16288229412,Entire home/apt,80,1,6,2017-09-09,2.69,4,343,erased
6087,20433601,Habitación exterior y bien comunicada,17468124,Rosa,Gràcia,la Vila de Gràcia,41.4090576532,2.15536575329,Private room,50,3,1,2017-08-17,1.0,1,1,erased
6088,19188690,Magnifica habiatcion en Vila de Gracia,62453234,Martina,Gràcia,la Vila de Gràcia,41.4013425214,2.16198451293,Private room,40,1,1,2017-07-26,0.61,2,87,erased
6109,18248642,Beautiful bright room in the heart of Gracia,1438241,Angela,Gràcia,la Vila de Gràcia,41.4026009921,2.15653887119,Private room,36,2,3,2017-07-12,0.66,1,209,erased
6115,17409503,Апартаменты.Пасео де грасия.Барселона.,16601458,BarcaVipTur,Gràcia,la Vila de Gràcia,41.3981268128,2.15629152305,Private room,135,1,4,2017-08-22,2.31,4,348,erased
6116,11855393,Amazing room in the heart of Gracia,54302241,Jo,Gràcia,la Vila de Gràcia,41.4035419538,2.15995748966,Private room,59,1,7,2017-09-08,0.49,1,349,erased
6118,8168936,Lovely and apartment in city center,18347028,Juanjo,Gràcia,la Vila de Gràcia,41.4049876942,2.1555524005,Entire home/apt,130,1,90,2017-08-28,3.76,1,80,erased
6121,187437,quiet place in Barcelona,615795,Cristiana,Gràcia,la Vila de Gràcia,41.4006179644,2.15858137117,Entire home/apt,75,3,64,2017-08-27,0.88,1,316,erased
6123,2042283,Bright double room in centre of BCN,10473547,Anabel,Gràcia,la Vila de Gràcia,41.4011812768,2.15532535023,Private room,40,4,21,2017-09-10,0.78,1,348,erased
6131,13364510,Habitació doble situada prop de Passeig de Gràcia.,75850743,Syra,Gràcia,la Vila de Gràcia,41.4003121231,2.15594509324,Private room,35,1,27,2017-09-03,1.8,1,12,erased
6169,5691796,Acogedor ático en Gracia,6676520,Victor,Gràcia,la Vila de Gràcia,41.4028920943,2.15235418381,Entire home/apt,120,4,9,2017-07-28,0.3,1,0,erased
6193,20566782,Habitación en calle tranquila en Gracia,6964617,Antoni,Gràcia,la Vila de Gràcia,41.4061456949,2.16129538114,Private room,27,5,1,2017-09-05,1.0,1,352,erased
6202,14089837,CentralrooM in Balcony House,71486071,Amado,Gràcia,la Vila de Gràcia,41.397569986,2.15686349094,Private room,28,15,5,2017-07-19,0.36,2,161,erased
6221,20009656,Modern Gràcia studio with loft,7138765,Simon,Gràcia,la Vila de Gràcia,41.4066238834,2.16119381292,Entire home/apt,80,5,2,2017-09-04,2.0,1,55,erased
6224,19780210,Habitación plaza de la Vila de gracia,30093474,Pilar,Gràcia,la Vila de Gràcia,41.3989195861,2.15769636873,Private room,30,3,0,,,1,358,erased
6235,12144447,Private room in flat with terrace,65198660,Ander,Gràcia,la Vila de Gràcia,41.4025414677,2.15914367365,Private room,25,14,0,,,1,10,erased
6254,20893288,Room in Gracia (Barcelona),87011326,Carlos Pamplona Orts,Gràcia,la Vila de Gràcia,41.4006687173,2.16134339854,Private room,45,3,0,,,1,19,erased
6289,8108438,Gracia's Heart - Wi-fi & Terrace,36059352,Candela,Gràcia,la Vila de Gràcia,41.4038706516,2.15577621986,Private room,25,32,8,2017-06-29,0.42,2,356,erased
6294,19968717,"Cozy, well connected apartment in Gracia!",5227956,Will,Gràcia,la Vila de Gràcia,41.4016841312,2.16049481144,Private room,40,4,5,2017-08-31,3.19,1,0,erased
6305,18525668,Home in Gracia - Bright and cozy,46874908,Alvaro Julio,Gràcia,la Vila de Gràcia,41.4096931817,2.15715713626,Entire home/apt,175,3,1,2017-08-03,0.54,1,164,erased
6320,20687199,Perfect Location - Up to 4 people,31638597,João,Gràcia,la Vila de Gràcia,41.3996156829,2.15508200332,Private room,70,2,0,,,2,255,erased
6328,9020096,Super cozy&artistic Room in gracia,3771849,Guray,Gràcia,la Vila de Gràcia,41.4058184655,2.152253854,Private room,25,1,0,,,1,0,erased
6356,19305348,Estupenda habitacion en ViIla de Gracia,62453234,Martina,Gràcia,la Vila de Gràcia,41.4025492156,2.16210186744,Private room,35,2,1,2017-08-26,1.0,2,87,erased
6361,13340945,Habitación barrio Gracia,11489514,Evarista,Gràcia,la Vila de Gràcia,41.4060315401,2.15793824844,Private room,50,1,38,2017-08-25,2.57,1,0,erased
6415,20267086,Barcelona apartament Gracia,36780006,Juan Carlos,Gràcia,la Vila de Gràcia,41.4041544829,2.15045421737,Entire home/apt,120,2,3,2017-08-27,2.65,2,254,erased
6419,14191126,Bright loft apartment in Gracia,86037028,Christoffer,Gràcia,la Vila de Gràcia,41.4051676255,2.15934128462,Private room,45,7,1,2016-08-16,0.08,1,364,erased
6421,20613513,Singular,71341380,Arantxa,Gràcia,la Vila de Gràcia,41.4003739352,2.16244148501,Private room,75,1,1,2017-08-25,1.0,1,335,erased
6426,3675439,"Small quiet room (Gracia, Barcelona)",18663343,Núria,Gràcia,la Vila de Gràcia,41.4012268582,2.16084179449,Private room,29,9,9,2017-09-09,0.24,1,90,erased
6443,6847154,Cozy room with balcony in the heart of Gracia,4140977,Stefani,Gràcia,la Vila de Gràcia,41.4003113459,2.15164135006,Private room,35,4,4,2017-07-22,1.28,1,0,erased
6451,20741274,Gaudi's House flat - Gracia,42770795,Pedro L,Gràcia,la Vila de Gràcia,41.404436219,2.15150054535,Private room,50,1,0,,,1,78,erased
6491,6908662,Gracia's Heart - Wi-fi & Terrace,36059352,Candela,Gràcia,la Vila de Gràcia,41.402281012,2.1559131435,Private room,25,32,13,2017-07-04,0.51,2,176,erased
6509,19685044,Comfortable double room in terraced flat in Gracia,125566293,Raquel,Gràcia,la Vila de Gràcia,41.4022984956,2.15926328396,Private room,42,2,1,2017-07-22,0.57,1,254,erased
6544,12078495,Apartment in Gracia near Sagrada F,64729009,Jose Ivan,Gràcia,la Vila de Gràcia,41.4027605776,2.15566734528,Entire home/apt,66,2,65,2017-09-09,4.13,1,74,erased
6553,17519460,Номер с персональной ванной комнатой,16601458,BarcaVipTur,Gràcia,la Vila de Gràcia,41.3964130965,2.15757183306,Private room,70,1,1,2017-03-15,0.16,4,345,erased
6556,4149910,Double room WIFI Gracia,21529468,Albert,Gràcia,la Vila de Gràcia,41.4052985873,2.16264810785,Private room,24,4,24,2017-07-08,0.69,2,219,erased
6571,18156486,Habitación en el centro de Gràcia con estudio,125211502,Gemma,Gràcia,la Vila de Gràcia,41.4021709865,2.15216701949,Private room,27,5,0,,,1,89,erased
6579,16992780,Modern flat in Grácia,86259745,Tina,Gràcia,la Vila de Gràcia,41.4066009521,2.15592556901,Entire home/apt,65,7,12,2017-09-07,1.89,1,12,erased
6613,20595517,20 m2 private room in cozy Gracia,4475573,Angel,Gràcia,la Vila de Gràcia,41.4025537015,2.15172426554,Private room,40,1,0,,,1,0,erased
6634,14038322,"Cozy flat in the heart of Gràcia, Barcelona",84095826,Esmeralda,Gràcia,la Vila de Gràcia,41.4038687237,2.15523708845,Entire home/apt,185,2,8,2017-08-18,0.6,1,100,erased
6656,2505598,Single room in Gracia,6854010,Xavier,Gràcia,la Vila de Gràcia,41.4042964832,2.16112228277,Private room,45,4,80,2017-08-17,1.91,2,164,erased
6661,1258446,Sunny double room balcony in Gracia,6854010,Xavier,Gràcia,la Vila de Gràcia,41.4055451516,2.16079315944,Private room,52,2,122,2017-08-18,2.39,2,151,erased
6662,20264472,Habitación  luminosa en barrio de Gracia,3561447,Margarita,Gràcia,la Vila de Gràcia,41.3996366484,2.15406426664,Private room,18,15,0,,,1,7,erased
6691,16265403,Room in gracia,106367168,Ruben,Gràcia,la Vila de Gràcia,41.4070314513,2.1592285725,Private room,47,2,10,2017-07-28,1.09,1,89,erased
6717,206122,Amazing Loft in BCN Center (B0132),1013855,Alex,Gràcia,la Vila de Gràcia,41.3983950607,2.15799365537,Entire home/apt,125,4,99,2017-08-31,1.41,12,298,erased
6743,17505699,"Acogedor estudio, tranquilo y céntrico!",118650166,Susana,Gràcia,la Vila de Gràcia,41.4001933539,2.15790824014,Entire home/apt,65,4,6,2017-09-04,1.1,1,9,erased
6759,18815499,APARTMENT IN THE CENTER OF VILA DE GRACIA,35537249,Pilar,Gràcia,la Vila de Gràcia,41.4028908217,2.15891642721,Entire home/apt,100,4,1,2017-08-15,1.0,3,0,erased
6764,1252339,Sunny cute loft with terrace.Gracia,6822880,Helena,Gràcia,la Vila de Gràcia,41.4063215786,2.1573984715,Private room,43,2,4,2017-08-28,0.08,1,215,erased
6767,18946997,Habitacion privada en el centro de Gracia,77753121,Caroline,Gràcia,la Vila de Gràcia,41.3985460862,2.15991780248,Private room,46,3,8,2017-09-05,6.86,1,32,erased
6789,6624215,Gracia: cozy room & pretty square,2000535,Claudia,Gràcia,la Vila de Gràcia,41.4002600628,2.15803212142,Private room,53,2,48,2017-07-25,1.74,1,264,erased
6849,12806328,Habitación doble en Vila de Gracia,69785515,Silvia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4116289255,2.16102856484,Private room,40,1,32,2017-08-01,1.98,1,256,erased
6898,19860750,"Accommodation in Sagrada Familia, Barcelona, BCN",138372242,Eduardo,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4042813557,2.16803112875,Private room,85,1,7,2017-08-22,3.56,1,173,erased
6910,2644169,Habitacion  Sagrada Familia,13528552,Johanna,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4046460845,2.17125671913,Private room,28,1,23,2017-08-29,0.56,2,318,erased
6963,1694394,Duplex Apartment in Gracia (B19A4),1013855,Alex,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4087942392,2.16339818906,Entire home/apt,160,4,53,2017-08-28,1.72,12,325,erased
6982,20565768,"Double room in Gracia, 52 € per night.",133436159,Italia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4078627045,2.16713135663,Private room,52,2,0,,,1,365,erased
6988,17809204,Cosy apartment close to the Sagrada Familia,19496444,William,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4029802554,2.16611967107,Private room,55,2,5,2017-07-14,0.97,1,103,erased
6999,19705251,Friendly clean and comfortable room in Gràcia,138681477,Francesco,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4040611558,2.16407886985,Private room,35,1,11,2017-09-10,5.69,1,114,erased
7017,20159806,DELUXE SAGRADA FAMILIA V,63036168,Yolson,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4044588039,2.17056929046,Entire home/apt,195,30,0,,,5,254,erased
7032,19501499,Friendly clean and confortable room in Gràcia,93365623,Raúl,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4038114637,2.16230632543,Private room,38,3,11,2017-09-08,4.46,1,293,erased
7034,11832271,DELUXE SAGRADA FAMILIA I,63036168,Yolson,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4044813452,2.17077349813,Entire home/apt,125,30,3,2017-08-05,0.67,5,250,erased
7036,34565,Lovely single room with great natural light,149191,Alisa,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4104804194,2.16254509684,Private room,30,1,19,2017-09-02,1.83,1,101,erased
7049,10190539,Cozy bedroom at sunny attic at Sagrada Familia,40802377,Syvvy,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4049716214,2.16990727228,Private room,16,3,15,2017-06-26,0.85,3,0,erased
7060,13595859,Cosy & Fully equipped Apartment in Gracia,9256671,Richard,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4102615456,2.16192226379,Entire home/apt,70,2,48,2017-08-29,3.57,4,227,erased
7062,20083686,Habitación amplia en pasaje - Barrio Gracia,4121680,Petite,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.403905816,2.16560201855,Private room,55,4,1,2017-08-21,1.0,1,44,erased
7078,11559183,Doble con balcón en Sagrada Familia,51937897,Manuela,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4040113197,2.17073251393,Private room,40,1,1,2016-04-14,0.06,1,50,erased
7087,13784958,Cosy room with breakfast,46478014,Willy,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4045515568,2.16877584779,Private room,32,1,0,,,2,254,erased
7091,18829909,"Spacious, Silent in Charming Neighbourhood",79957703,Paulo,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4073373931,2.16143919472,Private room,38,2,6,2017-08-24,1.94,2,89,erased
7092,12407221,DELUXE SAGRADA FAMILIA II,63036168,Yolson,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4040819334,2.17052315027,Entire home/apt,125,30,6,2017-09-01,0.92,5,254,erased
7096,18829033,Double room with indoor cinema,79957703,Paulo,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4072982398,2.16202315912,Private room,38,2,0,,,2,364,erased
7098,18040347,Habitación doble-Doble room Gracia-Sagrada Familia,97365793,Patricia Camacho,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4059535264,2.16574655394,Private room,54,2,10,2017-07-23,1.92,1,79,erased
7101,20393812,Ali#243; 3 Apartment,144075112,Javier,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4015295681,2.16758877148,Entire home/apt,244,1,2,,0.47,7,0,erased
7107,19941088,Private room in Heart of Barcelona,30375086,Erion,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4095683269,2.16285687132,Private room,75,3,0,,,1,76,erased
7109,20220480,3 habitaciones en Gràcia,10547296,María & Oscar,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.406868076,2.16323779759,Entire home/apt,75,20,0,,,19,0,erased
7115,11483538,2 Bedrooms for 4 people in Gracia,21529468,Albert,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4059273258,2.16319265299,Private room,25,1,15,2017-08-07,0.85,2,282,erased
7118,20004743,Double room with a luxury chill-out area,61506335,Dani,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4073046954,2.16498921673,Private room,75,1,0,,,1,0,erased
